Gene	log2FC	pvalue	FDR	direction	Symbol
A_19_P00325660	0.0543571428571443	0.6009357838706101	0.8469180734375635	Not Sig	LOC401320
A_19_P00325794	-0.0652142857142861	0.689291253271811	0.8896419208427816	Not Sig	LOC100130097
A_19_P00325810	-0.1525714285714281	0.074833356266078	0.3932042730326254	Not Sig	C6orf147
A_19_P00325887	0.2415714285714294	0.0016939298348356	0.0614772326809171	Not Sig	XLOC_003863
A_19_P00325912	-0.0352142857142876	0.7836313565286857	0.9290642104981314	Not Sig	HCG18
A_19_P00326132	0.1594285714285717	0.2626764902197177	0.6427787057650614	Not Sig	TSIX
A_19_P00326178	0.0021428571428572	0.9831964771182926	0.9960647709312528	Not Sig	PNPT1
A_19_P00326179	0.1147142857142862	0.4241824771673259	0.7485504574954535	Not Sig	ZNF519
A_19_P00326248	0.1508571428571423	0.4975601342926433	0.7903983985358268	Not Sig	XLOC_008015
A_19_P00326514	0.1344285714285709	0.2755797930510142	0.6539347115784945	Not Sig	XLOC_l2_007928
A_19_P00326532	0.1142142857142864	0.1671183301454111	0.545732103908216	Not Sig	LOC100507018
A_19_P00326558	0.0520000000000004	0.5731725372491925	0.8325720424567472	Not Sig	LOC100507979
A_19_P00326732	-0.072285714285714	0.1762466373984991	0.5559969346684357	Not Sig	C6orf228
A_19_P00326808	-0.1105000000000009	0.264277986558381	0.6444883410835021	Not Sig	HOTAIR
A_19_P00326822	-0.0745000000000004	0.2838493420665545	0.6607666305734876	Not Sig	XLOC_001775
A_19_P00326865	-0.2740714285714283	0.0321636737696167	0.2599068012652739	Not Sig	C6orf147
A_19_P00327035	0.076357142857141	0.3637553888869803	0.7159960480233216	Not Sig	HAR1A
A_19_P00327081	-0.1278571428571426	0.4726935648313918	0.7773942415709423	Not Sig	XLOC_l2_001273
A_19_P00327126	0.0034285714285711	0.986029427082728	0.9966484138790804	Not Sig	GALNT9
