Gene	log2FC	pvalue	FDR	direction
A_21_P0001469	-0.2361428571428572	0.01993077235847066	0.2025975402014377	Not Sig
A_21_P0001470	-0.5289285714285716	0.03690618978644069	0.2786891708759831	Down
A_21_P0001471	-0.05285714285714338	0.7178641505995186	0.9016084835415424	Not Sig
A_21_P0001472	0.24871428571428633	0.1395924141112212	0.5118227481415492	Not Sig
A_21_P0001473	-0.13271428571428623	0.25043571605764475	0.6325722676709491	Not Sig
A_21_P0001474	0.06521428571428567	0.4952789490964556	0.7892539845010426	Not Sig
A_21_P0001475	0.7786428571428572	0.002101333710040853	0.06827044642692343	Up
A_21_P0001476	0.0691428571428574	0.451537513084668	0.7651466345320125	Not Sig
A_21_P0001477	-0.12214285714285733	0.22439703830905655	0.6095236711150662	Not Sig
A_21_P0001478	0.201214285714286	0.2711294636921028	0.6504535269324473	Not Sig
A_21_P0001479	-0.014214285714285513	0.8701850722116548	0.9607468749795812	Not Sig
A_21_P0001480	0.3318571428571433	0.007740744103620646	0.1269079988593883	Up
A_21_P0001481	-0.09814285714285909	0.053845243586081705	0.33850735024024314	Not Sig
A_21_P0001482	0.121714285714285	0.6622506164713973	0.8771913023891864	Not Sig
A_21_P0001483	0.17085714285714193	0.601620725445375	0.8472102255493857	Not Sig
A_21_P0001484	0.055285714285713716	0.7355537560877177	0.9098470010200077	Not Sig
A_21_P0001485	-0.3620000000000001	0.40127375838720314	0.7357121819753	Not Sig
A_21_P0001486	-0.057500000000000995	0.6154720112309165	0.8542053480481165	Not Sig
A_21_P0001487	0.02928571428571436	0.7192901250533246	0.9020926383919463	Not Sig
A_21_P0001488	-0.07914285714285674	0.7371036418346957	0.9105862938822697	Not Sig
A_21_P0001489	-0.16542857142857148	0.43183966037506516	0.7531798195513761	Not Sig
A_21_P0001490	-0.20828571428571419	0.372551195605712	0.7195340388264729	Not Sig
A_21_P0001491	0.03964285714285731	0.2617036994004601	0.6419479526044681	Not Sig
A_21_P0001492	-0.4770714285714288	0.1729034286503388	0.5530618159851766	Not Sig
A_21_P0001493	-0.3891428571428568	0.11381615041311498	0.4701468277646246	Not Sig
A_21_P0001494	0.005142857142857338	0.6532594502846473	0.8733391199847956	Not Sig
A_21_P0001495	-0.00907142857142862	0.8952406745888245	0.9685640969009889	Not Sig
A_21_P0001496	0.0598571428571435	0.6745327854201388	0.883075837137711	Not Sig
A_21_P0001497	-0.12592857142857117	0.6397874766858325	0.8662503320831364	Not Sig
A_21_P0001498	0.1066428571428566	0.5155180205644347	0.8005392437118466	Not Sig
A_21_P0001499	0.19349999999999978	0.42707918780418075	0.7501067972707598	Not Sig
A_21_P0001500	-0.12592857142857206	0.6638758656665794	0.8781735743071707	Not Sig
A_21_P0001501	0.07464285714285701	0.40320224627557094	0.7369253813599904	Not Sig
A_21_P0001502	-0.11335714285714338	0.3222362634196609	0.6890426741933484	Not Sig
A_21_P0001503	-0.0035714285714285587	0.7918957852046367	0.9328202559194911	Not Sig
A_21_P0001504	-0.15242857142857202	0.6064856967178471	0.8496231119365003	Not Sig
A_21_P0001505	0.059499999999999886	0.30648892597014843	0.6778522701287415	Not Sig
A_21_P0001506	0.18378571428571444	0.48045413988307595	0.7810342966391484	Not Sig
A_21_P0001507	0.021142857142857574	0.8998297697300407	0.9702181044808673	Not Sig
A_21_P0001508	0.16414285714285715	0.5469527729075722	0.8183623838127909	Not Sig
A_21_P0001509	-0.1835	0.47466372275239066	0.7783683702459342	Not Sig
A_21_P0001510	-0.00642857142857145	0.4462359272172911	0.7615513452715132	Not Sig
A_21_P0001511	0.1055714285714282	0.5825653586476621	0.8376928553448366	Not Sig
A_21_P0001512	0.09635714285714303	0.5945372054541794	0.8440832847988509	Not Sig
A_21_P0001513	-0.1387142857142858	0.613449267626044	0.8533955236164881	Not Sig
A_21_P0001514	0.20699999999999963	0.2677665981087212	0.6472963126940913	Not Sig
A_21_P0001515	7.142857142850012e-05	0.9933455647378757	0.9983999678921318	Not Sig
A_21_P0001516	0.053999999999999604	0.22852005747990067	0.6137503085821527	Not Sig
A_21_P0001517	0.049785714285713656	0.8214068750392419	0.9422698077862907	Not Sig
A_21_P0001518	0.013285714285713901	0.8633318013317522	0.9585577831864966	Not Sig
A_21_P0001519	0.2842142857142853	0.0772590586767412	0.3985872222020841	Not Sig
A_21_P0001520	0.05585714285714305	0.5065716536286712	0.7958392635759393	Not Sig
A_21_P0001521	-0.1030714285714287	0.2014529486213616	0.5855978251897517	Not Sig
A_21_P0001522	0.06971428571428628	0.643967431833673	0.8684761275012919	Not Sig
A_21_P0001523	-0.12207142857142816	0.45317026045532893	0.7658681126838838	Not Sig
A_21_P0001524	-0.009714285714286008	0.6618946898688244	0.8769773298963738	Not Sig
A_21_P0001525	0.3269285714285708	0.008248157193975314	0.13125317144811643	Up
A_21_P0001526	-0.05357142857142838	0.5807254850720613	0.8367758120884503	Not Sig
A_21_P0001527	-0.10721428571428593	0.25946402806236035	0.6403700918700745	Not Sig
A_21_P0001528	-0.4648571428571431	0.13525988327353644	0.5054188405839375	Not Sig
A_21_P0001529	0.18528571428571494	0.4386275724455104	0.7571046490403475	Not Sig
A_21_P0001530	-0.10464285714285704	0.4755988917848979	0.7786430132415331	Not Sig
A_21_P0001531	-0.008571428571428674	0.9337837115888243	0.9818983054695597	Not Sig
A_21_P0001532	0.03200000000000025	0.5353484313138621	0.8111529011743042	Not Sig
A_21_P0001533	-0.11564285714285716	0.17515894112455857	0.5554614991540364	Not Sig
A_21_P0001534	-0.22342857142857153	0.3143145126814279	0.6840018225089227	Not Sig
A_21_P0001535	-0.40557142857142847	0.04198197542935286	0.29671907135488645	Down
A_21_P0001536	-0.02271428571428591	0.8322367490482	0.9470409113812596	Not Sig
A_21_P0001537	0.11185714285714177	0.2652718790516523	0.6453757054168388	Not Sig
A_21_P0001538	-0.3768571428571432	0.09250207214434578	0.430908320081974	Not Sig
A_21_P0001539	-0.07857142857142851	0.5638640363630452	0.8274457396197874	Not Sig
A_21_P0001540	0.1648571428571417	0.2753484607430358	0.6539045722753747	Not Sig
A_21_P0001541	0.13735714285714318	0.23684536327256625	0.6207139439352928	Not Sig
A_21_P0001542	-0.01885714285714224	0.9352037467213987	0.9822391307833358	Not Sig
A_21_P0001543	-0.2402857142857142	0.38775933402783247	0.7276930546351921	Not Sig
A_21_P0001544	-0.36814285714285777	0.014015181891353118	0.17071461296313348	Down
A_21_P0001545	-0.0007142857142854453	0.9943807327579302	0.9986960740006772	Not Sig
A_21_P0001546	0.5086428571428572	0.01277393449093592	0.16335455504985458	Up
A_21_P0001547	0.05242857142857238	0.886542133266614	0.965817040485019	Not Sig
A_21_P0001548	-0.308357142857143	0.32398008688104474	0.6899888775324755	Not Sig
A_21_P0001549	-0.1427142857142849	0.24388979615801418	0.6271787781560014	Not Sig
A_21_P0001550	-0.0022857142857155566	0.9813857744323083	0.9955281949753354	Not Sig
A_21_P0001551	0.2974999999999999	0.0958295135508338	0.43789050603084223	Not Sig
A_21_P0001552	0.060928571428571	0.5560100521801972	0.8231582197984704	Not Sig
A_21_P0001553	-0.04264285714285698	0.7318810077512037	0.9078297874658409	Not Sig
A_21_P0001554	-0.1177857142857146	0.6963182030951782	0.8933138320684094	Not Sig
A_21_P0001555	-0.526357142857143	0.08488472007752837	0.41563252513664095	Not Sig
A_21_P0001556	-0.1283571428571424	0.21890566288961796	0.6032731070759887	Not Sig
A_21_P0001557	0.14600000000000035	0.3893671322745734	0.7288661540902298	Not Sig
A_21_P0001558	0.04114285714285737	0.6924072202156173	0.891325691917813	Not Sig
A_21_P0001559	0.09764285714285759	0.6500358909853129	0.8715227625745218	Not Sig
A_21_P0001560	-0.03485714285714314	0.3587064822285783	0.7125346125334523	Not Sig
A_21_P0001561	-0.38271428571428556	0.042157899359466657	0.2971750783360012	Down
A_21_P0001562	0.07392857142857134	0.6044520462757443	0.8486742495815156	Not Sig
A_21_P0001563	-0.005714285714285339	0.9722339622650921	0.993121992653358	Not Sig
A_21_P0001564	0.04100000000000015	0.44533409677970304	0.7610124423306818	Not Sig
A_21_P0001565	0.14107142857142874	0.16196672122108022	0.539088795559269	Not Sig
A_21_P0001566	-0.07285714285714273	0.8107947134981888	0.9387029010977234	Not Sig
A_21_P0001567	-0.09057142857142919	0.6654406372638985	0.8787672282530266	Not Sig
A_21_P0001568	-0.240142857142857	0.016513215097335228	0.18536861146804903	Not Sig
A_21_P0001569	-0.04464285714285743	0.3396261959586324	0.7009190851284306	Not Sig
A_21_P0001570	0.01907142857142885	0.4774392628403407	0.7792752208726326	Not Sig
A_21_P0001571	-0.06014285714285683	0.4155846994946933	0.7434915027658403	Not Sig
A_21_P0001572	0.01650000000000018	0.6939672782055011	0.8919293898993106	Not Sig
A_21_P0001573	0.18957142857142717	0.48417329789783503	0.7831973941587435	Not Sig
A_21_P0001574	-0.027500000000000746	0.9185452016662656	0.9773239934410454	Not Sig
A_21_P0001575	-0.20271428571428607	0.1760483615418079	0.5559969346684357	Not Sig
A_21_P0001576	-0.014928571428571402	0.9383982205007011	0.9835919369797649	Not Sig
A_21_P0001577	-0.10878571428571426	0.4673458713958902	0.774032834701778	Not Sig
A_21_P0001578	-0.001642857142857057	0.9194185102058594	0.9774630734415047	Not Sig
A_21_P0001579	-0.1391428571428568	0.26419779114293207	0.6444679751989978	Not Sig
A_21_P0001580	0.1642142857142861	0.4174633616854111	0.7443345682779049	Not Sig
A_21_P0001581	-0.2942142857142853	0.023349745251597803	0.219846765481466	Not Sig
A_21_P0001582	-0.7585000000000002	0.1278377402422093	0.49441440010908616	Not Sig
A_21_P0001583	0.3139999999999996	0.34744347836278816	0.7055927320535799	Not Sig
A_21_P0001584	0.47671428571428565	0.020333758180474042	0.2046141494148578	Up
A_21_P0001585	0.4145000000000001	0.01101507032447346	0.15137329117097487	Up
A_21_P0001586	0.272285714285714	0.18984144944071743	0.572301347763134	Not Sig
A_21_P0001587	-0.006071428571428283	0.6667815142533643	0.8793993132194973	Not Sig
A_21_P0001588	0.06864285714285723	0.8281090145394622	0.9453790698239382	Not Sig
A_21_P0001589	-0.051785714285714324	0.710446123575959	0.8994015456775405	Not Sig
A_21_P0001590	0.002000000000000446	0.9511410798927405	0.9870509787183871	Not Sig
A_21_P0001591	0.25250000000000083	0.33021271717678213	0.6943742612918803	Not Sig
A_21_P0001592	-0.0682857142857145	0.656911934182216	0.8752208793093514	Not Sig
A_21_P0001593	-0.18214285714285738	0.40936396788231943	0.7404509071865142	Not Sig
A_21_P0001594	0.36064285714285726	0.15568092994277316	0.5320191876670198	Not Sig
A_21_P0001595	-0.13364285714285762	0.6225627431669786	0.8581741599198209	Not Sig
A_21_P0001596	-0.603071428571428	0.004915886069706825	0.10091205089953463	Down
A_21_P0001597	0.003714285714285559	0.8784707789239069	0.963130975711629	Not Sig
A_21_P0001598	-0.26492857142857096	0.2336657330943749	0.6176731843566943	Not Sig
A_21_P0001599	-0.0039285714285717255	0.9605126649578992	0.9897828665497074	Not Sig
A_21_P0001600	0.0004999999999997229	0.996704039819466	0.9993857370401803	Not Sig
A_21_P0001601	0.07764285714285757	0.7933127060434635	0.9332660638955447	Not Sig
A_21_P0001602	-0.07564285714285734	0.7466130648404303	0.9136928640663414	Not Sig
A_21_P0001603	-0.125	0.522430207606935	0.8044716850519736	Not Sig
A_21_P0001604	-0.01721428571428607	0.790052128460553	0.9319910441869733	Not Sig
A_21_P0001605	0.16849999999999987	0.52606270241741	0.8062044740821478	Not Sig
A_21_P0001606	0.532142857142857	0.04291089858852729	0.29956179655069815	Up
A_21_P0001607	0.005428571428571782	0.9861086565662671	0.9966484138790805	Not Sig
A_21_P0001608	0.4602857142857142	0.012891218674090323	0.1640639601110674	Up
A_21_P0001609	-0.03607142857142831	0.8289898695407995	0.9455614138783623	Not Sig
A_21_P0001610	-0.17664285714285732	0.038312499411313546	0.2847202943788276	Not Sig
A_21_P0001611	-0.004428571428571448	0.9835918294961016	0.9961251665149781	Not Sig
A_21_P0001612	0.46121428571428646	0.1112125536218086	0.4654495008115077	Not Sig
A_21_P0001613	0.07892857142857146	0.5681798777721033	0.8298610083959426	Not Sig
A_21_P0001614	0.03642857142857148	0.4142115579952898	0.742907899885406	Not Sig
A_21_P0001615	0.062000000000000055	0.4637753756909793	0.7715837502017432	Not Sig
A_21_P0001616	0.4875000000000007	0.006059776938760699	0.11266605817579181	Up
A_21_P0001617	-0.09385714285714286	0.47659528166806153	0.7792239551723289	Not Sig
A_21_P0001618	-1.4681428571428574	0.007038908102852262	0.12105816403442082	Down
A_21_P0001619	-0.09771428571428498	0.3063649708877853	0.6778522701287415	Not Sig
A_21_P0001620	0.2555714285714292	0.26642832770689184	0.6461205377062372	Not Sig
A_21_P0001621	-0.039214285714285424	0.8451769534661643	0.9518305330609891	Not Sig
A_21_P0001622	0.1814285714285715	0.5091163170450496	0.7970959255969055	Not Sig
A_21_P0001623	0.13221428571428495	0.4556487863756924	0.7673953146510168	Not Sig
A_21_P0001624	0.007071428571428395	0.8701125264469	0.9607444582307546	Not Sig
A_21_P0001625	0.05935714285714333	0.8587988805985771	0.9569740994931561	Not Sig
A_21_P0001626	0.19957142857142962	0.13303579465912815	0.5026204383681395	Not Sig
A_21_P0001627	-0.002142857142857224	0.9133042002624208	0.9756530039152769	Not Sig
A_21_P0001628	0.12421428571428539	0.46220964221246186	0.7709274129152007	Not Sig
A_21_P0001629	0.5735714285714282	0.021649159606231996	0.2116189693968479	Up
A_21_P0001630	-0.3440000000000001	0.3349174388662541	0.6977153169419881	Not Sig
A_21_P0001631	0.05300000000000016	0.30323914586221484	0.676009220573329	Not Sig
A_21_P0001632	-0.11149999999999949	0.5618138949858288	0.8263033557622391	Not Sig
A_21_P0001633	-0.24499999999999966	0.3440269394765348	0.7030912828397541	Not Sig
A_21_P0001634	0.24442857142857122	0.5066443571891541	0.7958392635759393	Not Sig
A_21_P0001635	-0.04078571428571465	0.5435543746585901	0.8161140924585563	Not Sig
A_21_P0001636	-0.10778571428571349	0.7384940050769426	0.9109494660074641	Not Sig
A_21_P0001637	0.0030714285714277256	0.9886117664258203	0.9971503941921201	Not Sig
A_21_P0001638	-0.12964285714285761	0.5990469207230384	0.8461360507959171	Not Sig
A_21_P0001639	-1.4449999999999985	0.011864879006158041	0.15688694564808453	Down
A_21_P0001640	0.0007857142857143895	0.9812314372601649	0.9954493775019128	Not Sig
A_21_P0001641	-0.04035714285714276	0.8591583954967512	0.9569740994931561	Not Sig
A_21_P0001642	-0.17121428571428554	0.07765575911706969	0.39941413023446753	Not Sig
A_21_P0001643	-0.29285714285714315	0.0936540311083321	0.4329715642309218	Not Sig
A_21_P0001644	-0.2270000000000003	0.14140489856518945	0.5142669685691372	Not Sig
A_21_P0001645	0.028142857142857025	0.9132658334943748	0.9756530039152769	Not Sig
A_21_P0001646	0.03857142857142826	0.9016139787136163	0.9707660332550369	Not Sig
A_21_P0001647	0.005714285714285339	0.9796970022196161	0.9950329192650708	Not Sig
A_21_P0001648	-0.030357142857143193	0.69668010447998	0.893467554032359	Not Sig
A_21_P0001649	0.4049285714285715	0.1434943183177723	0.5169188257842535	Not Sig
A_21_P0001650	0.1387857142857145	0.474418805559271	0.7781901754620264	Not Sig
A_21_P0001651	-0.11971428571428544	0.35774183927179815	0.7118467092998907	Not Sig
A_21_P0001652	0.5217142857142858	0.016329571235824267	0.1843277636849179	Up
A_21_P0001653	0.0019285714285723898	0.9915099454134647	0.9980263746317679	Not Sig
A_21_P0001654	0.0957142857142852	0.6936314517965265	0.891832399484351	Not Sig
A_21_P0001655	-0.024142857142857466	0.8497800275328998	0.9536666694063096	Not Sig
A_21_P0001656	0.16221428571428653	0.14812268735240247	0.5220655189903904	Not Sig
A_21_P0001657	0.1353571428571434	0.5691423785327205	0.8302630640513735	Not Sig
A_21_P0001658	0.0515714285714286	0.8266873909695309	0.9448202100867887	Not Sig
A_21_P0001659	0.2687857142857144	0.42358403593570976	0.7480577613620536	Not Sig
A_21_P0001660	-0.16142857142857125	0.21549008506732287	0.5993891711150626	Not Sig
A_21_P0001661	-0.20678571428571413	0.3075156114691481	0.6786363503674075	Not Sig
A_21_P0001662	-0.049142857142857155	0.4995330280655208	0.7916609050671896	Not Sig
A_21_P0001663	0.09628571428571431	0.3661309584609122	0.716781507213485	Not Sig
A_21_P0001664	0.07307142857142956	0.6069207877832875	0.8497413916787029	Not Sig
A_21_P0001665	-0.023571428571428577	0.848081701977725	0.9527924301495586	Not Sig
A_21_P0001666	-0.14071428571428513	0.08084702496762439	0.40653853779227483	Not Sig
A_21_P0001667	-0.3292142857142859	0.21459905559759368	0.5985517985898133	Not Sig
A_21_P0001668	0.6703571428571427	0.017278358508036402	0.18916884138228934	Up
A_21_P0001669	-0.06714285714285695	0.5962161687059027	0.8447868067800186	Not Sig
A_21_P0001670	0.11757142857142844	0.5919168437339916	0.8430078790280129	Not Sig
A_21_P0001671	0.14292857142857085	0.557747459363742	0.8236698226554516	Not Sig
A_21_P0001672	0.09014285714285708	0.2527831935819511	0.6343422587668479	Not Sig
A_21_P0001673	-0.005000000000000782	0.9527699039529474	0.9874897658953238	Not Sig
A_21_P0001674	0.03607142857142964	0.7367835262890098	0.9104023162824822	Not Sig
A_21_P0001675	-0.20750000000000024	0.02743771443201036	0.24130239121249022	Not Sig
A_21_P0001676	-0.2392142857142856	0.014689114623195785	0.17468052474130266	Not Sig
A_21_P0001677	0.5115714285714281	0.03133323294700844	0.2567187593684495	Up
A_21_P0001678	0.13307142857142829	0.39979320992380596	0.7351358566539491	Not Sig
A_21_P0001679	-0.025857142857142357	0.8550122958978982	0.9554261335076739	Not Sig
A_21_P0001680	-0.19949999999999868	0.29548748076164	0.6702026614300227	Not Sig
A_21_P0001681	0.0797857142857139	0.5742464398768854	0.8332284402389173	Not Sig
A_21_P0001682	0.004571428571428449	0.8925854183864791	0.9675352530589	Not Sig
A_21_P0001683	-0.13178571428571484	0.7110695949435878	0.8998460673146813	Not Sig
A_21_P0001684	0.1618571428571427	0.25500911099300716	0.6361506014333344	Not Sig
A_21_P0001685	-0.1159285714285716	0.671423472281865	0.8817252692919748	Not Sig
A_21_P0001686	0.040285714285714036	0.35283182917863437	0.7087374010384849	Not Sig
A_21_P0001687	-0.0004285714285714448	0.8599107940992704	0.9573714924199941	Not Sig
A_21_P0001688	0.1250714285714285	0.38903008639126807	0.7286478887128099	Not Sig
A_21_P0001689	-0.008142857142857451	0.9170095878661251	0.9767546749519406	Not Sig
A_21_P0001690	-0.2890000000000006	0.3398567777771794	0.7009190851284306	Not Sig
A_21_P0001691	0.0027857142857143913	0.9500322018502244	0.9868317604241371	Not Sig
A_21_P0001692	-0.08371428571428585	0.5366090821604043	0.8114889975292578	Not Sig
A_21_P0001693	0.3183571428571432	0.1904958585951824	0.5729728318231844	Not Sig
A_21_P0001694	-0.22107142857142925	0.36848638646576837	0.7178060013544345	Not Sig
A_21_P0001695	-0.019928571428571518	0.7915194342928351	0.93256426792744	Not Sig
A_21_P0001696	-0.08664285714285724	0.5331764280250109	0.8098966824695276	Not Sig
A_21_P0001697	-0.17592857142857143	0.16352912494633892	0.5411430294891156	Not Sig
A_21_P0001698	-0.20514285714285707	0.6042938236777962	0.8486613187745885	Not Sig
A_21_P0001699	-0.17135714285714254	0.31893459994512646	0.6866303444416049	Not Sig
A_21_P0001700	-0.12999999999999812	0.2591763907342285	0.6402104011883664	Not Sig
A_21_P0001701	-0.21964285714285747	0.44259083429509916	0.7593392569643873	Not Sig
A_21_P0001702	-0.11242857142857243	0.1440304371873177	0.5173632065125504	Not Sig
A_21_P0001703	-0.09392857142857025	0.44093794289151994	0.7584743528254484	Not Sig
A_21_P0001704	0.011285714285714121	0.9084580527826079	0.9735301713032942	Not Sig
A_21_P0001705	-0.06092857142857255	0.5259148056741593	0.8061702853843915	Not Sig
A_21_P0001706	-0.058142857142857274	0.48768291894041643	0.7850229746762728	Not Sig
A_21_P0001707	0.17935714285714277	0.29560271502769625	0.6702026614300227	Not Sig
A_21_P0001708	0.20392857142857146	0.46686842921078503	0.7738996726579684	Not Sig
A_21_P0001709	-0.022642857142856965	0.8671472032214852	0.9599866387843285	Not Sig
A_21_P0001710	-0.06514285714285739	0.7599362765214549	0.9192257537097352	Not Sig
A_21_P0001711	-0.1435714285714278	0.27238429414804766	0.6512572232417357	Not Sig
A_21_P0001712	0.0012857142857143344	0.9222725404996408	0.9782931574656079	Not Sig
A_21_P0001713	-0.171785714285714	0.5032101586335415	0.7939974671868077	Not Sig
A_21_P0001714	0.12864285714285772	0.3747860111010999	0.720472400269957	Not Sig
A_21_P0001715	-0.13221428571428628	0.44394151671502546	0.7601079496797474	Not Sig
A_21_P0001716	0.22907142857142837	0.023206299442004294	0.21900074465065833	Not Sig
A_21_P0001717	0.07749999999999968	0.3149011003945167	0.6842207181383559	Not Sig
A_21_P0001718	-0.0779999999999994	0.2976736729804013	0.6717272826209119	Not Sig
A_21_P0001719	-0.1637142857142857	0.17681107446084046	0.556612079742457	Not Sig
A_21_P0001720	0.3049285714285723	0.2022392504286817	0.586290624563797	Not Sig
A_21_P0001721	0.09957142857142842	0.5910692948780453	0.8424636539920686	Not Sig
A_21_P0001722	-0.035214285714285865	0.7645407674740397	0.9209810887913705	Not Sig
A_21_P0001723	0.18514285714285794	0.1563142697318512	0.533142840531411	Not Sig
A_21_P0001724	-0.046714285714286596	0.5953164781425736	0.8444296210915039	Not Sig
A_21_P0001725	0.11171428571428699	0.40924087535763143	0.7403203514205959	Not Sig
A_21_P0001726	-0.012142857142858787	0.9131501136481269	0.9756530039152769	Not Sig
A_21_P0001727	-0.012071428571428955	0.9468909400306458	0.9860747809400896	Not Sig
A_21_P0001728	-0.0029285714285716136	0.6661190159491733	0.8791445780259349	Not Sig
A_21_P0001729	0.11571428571428566	0.30673707556023305	0.6779554768322065	Not Sig
A_21_P0001730	0.6619999999999999	0.020318371936597614	0.20453519608768034	Up
A_21_P0001731	0.020857142857142685	0.8921707399338689	0.9673662945534459	Not Sig
A_21_P0001732	0.02478571428571441	0.8840173572396299	0.9648273335840511	Not Sig
A_21_P0001733	-0.07000000000000006	0.5038807902472879	0.7943030498392942	Not Sig
A_21_P0001734	-0.006857142857143339	0.6723211573692619	0.8821615248128588	Not Sig
A_21_P0001735	0.08771428571428652	0.39517760361836596	0.732250548721273	Not Sig
A_21_P0001736	0.03835714285714342	0.6547626392545054	0.8740527480551795	Not Sig
A_21_P0001737	0.42299999999999915	0.10920212087214831	0.4618400444061326	Not Sig
A_21_P0001738	0.2897142857142856	0.23679074501170763	0.6207139439352928	Not Sig
A_21_P0001739	0.0012857142857143344	0.9712705499798507	0.9927398060005858	Not Sig
A_21_P0001740	0.17014285714285782	0.18896998254389363	0.5712833118431709	Not Sig
A_21_P0001741	-0.0710714285714289	0.48056463371259533	0.781046991959193	Not Sig
A_21_P0001742	0.0405714285714307	0.7170826811086427	0.9013248550986306	Not Sig
A_21_P0001743	-0.09814285714285909	0.26690377266670484	0.6465539752226227	Not Sig
A_21_P0001744	0.22914285714285731	0.35477148303860984	0.7101836294740015	Not Sig
A_21_P0001745	0.006928571428573171	0.9614855257795201	0.9899953477534043	Not Sig
A_21_P0001746	-0.43664285714285644	0.259797876131056	0.6403872127172254	Not Sig
A_21_P0001747	0.5968571428571425	0.10156500909833151	0.4483822344682765	Not Sig
A_21_P0001748	0.006785714285714395	0.7788453491591505	0.9272778677809073	Not Sig
A_21_P0001749	-0.21464285714285736	0.2496397842425793	0.6319168347664478	Not Sig
A_21_P0001750	0.28107142857142886	0.10392845450690152	0.4525945359412305	Not Sig
A_21_P0001751	-0.49642857142857166	0.05716854490673891	0.34687817089767126	Not Sig
A_21_P0001752	-0.05857142857142872	0.38367716374339217	0.7253771146675002	Not Sig
A_21_P0001753	0.09078571428571358	0.5117443510519422	0.7987255826049406	Not Sig
A_21_P0001754	0.1467142857142858	0.2996914078346181	0.6733723289126191	Not Sig
A_21_P0001755	0.18014285714285716	0.4403200094148192	0.75837628834646	Not Sig
A_21_P0001756	0.13621428571428584	0.17902149245869736	0.5591546205114428	Not Sig
A_21_P0001757	0.0004285714285714448	0.9985330410954945	1.0	Not Sig
A_21_P0001758	0.0944285714285713	0.36574650455751284	0.7166931656807303	Not Sig
A_21_P0001759	-0.30307142857142866	0.19654972823824587	0.5795746960844202	Not Sig
A_21_P0001760	-0.4764999999999999	0.09842755191563905	0.4428432448883816	Not Sig
A_21_P0001761	0.035071428571427976	0.9135143330127491	0.9756530039152769	Not Sig
A_21_P0001762	-0.09364285714285758	0.7166821835025387	0.9012549085854727	Not Sig
A_21_P0001763	-0.140714285714286	0.08745848103399217	0.42003550770989645	Not Sig
A_21_P0001764	0.0012142857142856123	0.9537677371465131	0.9878573225527593	Not Sig
A_21_P0001765	0.25600000000000067	0.11473292647787464	0.4717525665520324	Not Sig
A_21_P0001766	0.30771428571428494	0.2467816470900028	0.6296000311820503	Not Sig
A_21_P0001767	-0.8648571428571445	0.1716565876931291	0.5514318215505033	Not Sig
A_21_P0001768	-0.358714285714286	0.2034439937930709	0.5876632426995333	Not Sig
A_21_P0001769	-0.05085714285714227	0.4917912442539836	0.7871362228423119	Not Sig
A_21_P0001770	-0.05121428571428588	0.5756295798410662	0.834228353971313	Not Sig
A_21_P0001771	0.5349285714285728	0.013586556140025076	0.1679940045974362	Up
A_21_P0001772	-0.1032857142857142	0.21927170721402767	0.6037874731774062	Not Sig
A_21_P0001773	-0.02157142857142791	0.5492223420203869	0.8197737059906722	Not Sig
A_21_P0001774	0.11750000000000016	0.3385666112394813	0.7003645095083951	Not Sig
A_21_P0001775	-0.07535714285714423	0.4171806479823249	0.7442266295253424	Not Sig
A_21_P0001776	0.3775714285714291	0.13475225744073782	0.5048527989258512	Not Sig
A_21_P0001777	0.13864285714285618	0.07997140097176601	0.4044293070696484	Not Sig
A_21_P0001778	-0.09257142857142853	0.8324364560121683	0.9471405747011948	Not Sig
A_21_P0001779	-0.06657142857142828	0.758240212803247	0.9184305309252914	Not Sig
A_21_P0001780	-0.5948571428571428	0.036827779007773495	0.2782561603236411	Down
A_21_P0001781	-0.11685714285714277	0.3795311483435886	0.7228867732254426	Not Sig
A_21_P0001782	-0.19407142857142867	0.5073137253022768	0.7960898054571964	Not Sig
A_21_P0001783	-0.03328571428571436	0.5600906946767487	0.8251560818808785	Not Sig
A_21_P0001784	-0.19971428571428573	0.3827153895354123	0.7247723060700366	Not Sig
A_21_P0001785	-0.2530714285714297	0.26168353218770257	0.6419295514190663	Not Sig
A_21_P0001786	-0.0710714285714289	0.45740868058457745	0.7679235535482506	Not Sig
A_21_P0001787	0.10864285714285726	0.1767924984941287	0.556612079742457	Not Sig
A_21_P0001788	0.06500000000000017	0.35308609037247984	0.7089400471839568	Not Sig
A_21_P0001789	0.042285714285714704	0.7058324492662148	0.8975661050735363	Not Sig
A_21_P0001790	-0.20000000000000107	0.019997931429266095	0.20303588914853635	Not Sig
A_21_P0001791	0.010714285714285454	0.9011050635755575	0.9707660332550369	Not Sig
A_21_P0001792	0.08828571428571386	0.5713558818124727	0.8316756306548068	Not Sig
A_21_P0001793	-0.529285714285713	0.005671798980869502	0.10894050377590561	Down
A_21_P0001794	0.17914285714285683	0.25147908419482234	0.6332330298214518	Not Sig
A_21_P0001795	0.07007142857142834	0.26467783934908884	0.644891593011122	Not Sig
A_21_P0001796	-0.569642857142858	0.022310301972355204	0.21480870723117	Down
A_21_P0001797	0.07392857142857134	0.6768389650175192	0.8839016922898756	Not Sig
A_21_P0001798	0.02378571428571452	0.9134103964889377	0.9756530039152769	Not Sig
A_21_P0001799	0.3147857142857138	0.05258246377105625	0.33400639319569414	Not Sig
A_21_P0001800	-0.09228571428571364	0.35079191831460016	0.707488531473891	Not Sig
