dataset	N	pert_id	pert_iname	score	is_target
GSE66663	300	BRD-K18972207	BRD-K18972207	85.73437090711107	0
GSE66663	300	BRD-A48631911	mibefradil	110.97533530572218	0
GSE66663	300	BRD-K36862742	hydroflumethiazide	68.47514949602778	0
GSE66663	300	BRD-K95047050	BRD-K95047050	88.52682939554995	0
GSE66663	300	BRD-A18411371	BRD-A18411371	121.8867452749722	0
GSE66663	300	BRD-K16782389	BRD-K16782389	71.5158051848611	0
GSE66663	300	BRD-K98143437	SB-239063	69.02167456953809	0
GSE66663	300	BRD-K75264577	BRD-K75264577	64.5834753198	0
GSE66663	300	BRD-K50985433	BRD-K50985433	50.64876639830001	0
GSE66663	300	BRD-K27881911	BRD-K27881911	75.03660985969915	0
GSE66663	300	BRD-K53523901	arctigenin	91.35628886914435	0
GSE66663	300	BRD-K46862739	metyrapone	49.95984236763332	0
GSE66663	300	BRD-K80451230	zamifenacin	86.97609772615553	0
GSE66663	300	BRD-K21387011	BRD-K21387011	49.910552953166665	0
GSE66663	300	BRD-K37940862	BRD-K37940862	94.94929440844443	0
GSE66663	300	BRD-K68202742	trichostatin-a	98.13104286949999	0
GSE66663	300	BRD-A67605442	tetrahydrobiopterin	83.2427130356111	0
GSE66663	300	BRD-A15493168	tetracycline	42.7422453200754	0
GSE66663	300	BRD-K85383046	IAA-94	69.03976064186665	0
GSE66663	300	BRD-A43640821	BRD-A43640821	81.5614205825	0
GSE66663	300	BRD-K89020690	BRD-K89020690	74.74094358752778	0
GSE66663	300	BRD-A73741725	exemestane	94.33442936695555	0
GSE66663	300	BRD-K14788918	BRD-K14788918	99.27255138977779	0
GSE66663	300	BRD-K54314721	zolmitriptan	86.88755078171667	0
GSE66663	300	BRD-K05979026	BRD-K05979026	87.02374840996508	0
GSE66663	300	BRD-K03319035	maprotiline	96.77032075072214	0
GSE66663	300	BRD-K44931544	BRD-K44931544	88.96795407460556	0
GSE66663	300	BRD-K95033227	BRD-K95033227	81.45572118773883	0
GSE66663	300	BRD-A93236127	digitoxin	51.373146427611104	0
GSE66663	300	BRD-K19166598	BRD-K19166598	90.38502510679994	0
GSE66663	300	BRD-K25050358	BRD-K25050358	68.56452202623886	0
GSE66663	300	BRD-K32610195	androstenedione	70.85596482947223	0
GSE66663	300	BRD-A62434282	goserelin	63.35830664306987	0
GSE66663	300	BRD-K82747512	BRD-K82747512	61.35501287766983	0
GSE66663	300	BRD-K27305650	LY-294002	96.39981500519998	0
GSE66663	300	BRD-K98739056	BRD-K98739056	55.97999021331031	0
GSE66663	300	BRD-K93158953	BRD-K93158953	85.29740919242778	0
GSE66663	300	BRD-K72903603	zidovudine	80.14049878397219	0
