Gene	log2FC	pvalue	FDR	direction	Symbol
205169_at	-0.0154614404051836	0.8715956737471793	0.9990466365428996	Not Sig	RBBP5
205170_at	0.0815587894488669	0.4159152149821248	0.9990466365428996	Not Sig	STAT2
205171_at	-0.3017686256241667	0.4867141771034791	0.9990466365428996	Not Sig	PTPN4
205172_x_at	-0.0720627422196198	0.7376679571906304	0.9990466365428996	Not Sig	CLTB
205173_x_at	0.0258604149979237	0.9340926370640974	0.9990466365428996	Not Sig	CD58
205174_s_at	0.6651755692324013	0.0118239082763149	0.3846530974877509	Up	QPCT
205176_s_at	-0.3644551395341171	0.1913342188205744	0.9663561501813944	Not Sig	ITGB3BP
205178_s_at	0.0617793786391214	0.2713048379483372	0.9990466365428996	Not Sig	RBBP6
205181_at	-0.0567379115437041	0.5415723317988014	0.9990466365428996	Not Sig	ZSCAN9
205184_at	-0.016908807634925	0.7489641002786789	0.9990466365428996	Not Sig	GNG4
205185_at	-0.1955347802909095	0.4027107335562196	0.9990466365428996	Not Sig	SPINK5
205187_at	-0.2783051002082999	0.1527835670309876	0.9280741040840816	Not Sig	SMAD5
205188_s_at	0.0567332779200437	0.817116416617647	0.9990466365428996	Not Sig	SMAD5
205189_s_at	0.0617856277137285	0.7375942530637434	0.9990466365428996	Not Sig	FANCC
205191_at	-0.2133351682204995	0.4065514116548911	0.9990466365428996	Not Sig	RP2
205192_at	0.487578470616314	0.0622815783448768	0.7189920875875971	Not Sig	MAP3K14
205194_at	-0.1241974563058043	0.7339355598866852	0.9990466365428996	Not Sig	PSPH
205197_s_at	-0.5615176636100516	0.1797207919921174	0.9584272803486032	Not Sig	ATP7A
205198_s_at	0.02131193263462	0.9439847523253174	0.9990466365428996	Not Sig	ATP7A
205199_at	0.0306335159384576	0.761894116250392	0.9990466365428996	Not Sig	CA9
205200_at	-0.1143640224803306	0.8475822192887738	0.9990466365428996	Not Sig	CLEC3B
205201_at	-0.1463741706453989	0.6178252289471866	0.9990466365428996	Not Sig	GLI3
205202_at	0.1104730530803372	0.5851577906014203	0.9990466365428996	Not Sig	PCMT1
205206_at	-1.2645635827121249	0.0007512083613472	0.0813915161002054	Down	KAL1
205207_at	0.0467196403357199	0.8393980783836629	0.9990466365428996	Not Sig	IL6
205208_at	0.2061019029914605	0.5687371304239928	0.9990466365428996	Not Sig	ALDH1L1
205211_s_at	-0.1154365288762484	0.3486486426358122	0.9990466365428996	Not Sig	RIN1
205217_at	-0.1765678652981108	0.1227245089108697	0.8880483749098891	Not Sig	TIMM8A
205218_at	0.0125079114806969	0.9507234453100276	0.9990466365428996	Not Sig	POLR3F
205219_s_at	-0.1047202860589546	0.5678257657360382	0.9990466365428996	Not Sig	GALK2
205220_at	0.7022657145169999	0.1342921951155864	0.9128461548255372	Not Sig	HCAR3
205222_at	0.0335397860907189	0.8926140829873486	0.9990466365428996	Not Sig	EHHADH
205225_at	0.2987243345030608	0.1775840920300883	0.9584272803486032	Not Sig	ESR1
205226_at	1.076325687771118	0.0609823040984445	0.7189920875875971	Not Sig	PDGFRL
205227_at	-0.0001218305488288	0.9995160119252402	0.9999263129010124	Not Sig	IL1RAP
205229_s_at	0.4414816355567401	0.4089165566421268	0.9990466365428996	Not Sig	COCH
205231_s_at	-0.1413598239243736	0.3828548588586611	0.9990466365428996	Not Sig	EPM2A
205232_s_at	-0.0442701074730731	0.8114360692574731	0.9990466365428996	Not Sig	PAFAH2
205233_s_at	0.0360981642419293	0.6947087226980835	0.9990466365428996	Not Sig	PAFAH2
205235_s_at	-0.2553986383617515	0.2457754036327482	0.9990466365428996	Not Sig	KIF20B
205236_x_at	0.0476141054764127	0.6402573237921667	0.9990466365428996	Not Sig	SOD3
205238_at	0.1315898436213949	0.7045837554292469	0.9990466365428996	Not Sig	TRMT2B
205239_at	-0.43633838516197	0.1158427998244894	0.8758231136683297	Not Sig	AREG
205240_at	-0.3114849802209205	0.1192632403930928	0.8773190612345751	Not Sig	GPSM2
205241_at	0.2499347660271809	0.3295125679943507	0.9990466365428996	Not Sig	SCO2
205242_at	0.6821119546849967	0.2761835911827985	0.9990466365428996	Not Sig	CXCL13
205245_at	-0.0591163906929104	0.2759210642446432	0.9990466365428996	Not Sig	PARD6A
205246_at	0.2169341473560564	0.1171830646339905	0.8758231136683297	Not Sig	PEX13
205247_at	-0.2226765248824707	0.3078482998440166	0.9990466365428996	Not Sig	NOTCH4
205248_at	0.1809645489174673	0.4127193708049811	0.9990466365428996	Not Sig	DOPEY2
205249_at	-0.1482128370847437	0.5774253531142384	0.9990466365428996	Not Sig	EGR2
205250_s_at	-0.2273160312392814	0.072805230554887	0.7626892236135843	Not Sig	CEP290
205251_at	0.591953561706311	0.0183600338011864	0.4703499085719392	Up	PER2
205255_x_at	-0.1031367154775946	0.7227119253179377	0.9990466365428996	Not Sig	TCF7
205256_at	-0.0053230646691337	0.9628373807884738	0.9990466365428996	Not Sig	ZBTB39
205258_at	-0.3499764906275997	0.2584770568932029	0.9990466365428996	Not Sig	INHBB
205259_at	0.0687916876081393	0.7861864128327213	0.9990466365428996	Not Sig	NR3C2
205260_s_at	0.0181172860921812	0.9140815074806706	0.9990466365428996	Not Sig	ACYP1
205261_at	-0.071323268435715	0.3491027852167278	0.9990466365428996	Not Sig	PGC
205263_at	-0.0544766411759845	0.8263553104333135	0.9990466365428996	Not Sig	BCL10
205269_at	0.463886874970405	0.1579262093396267	0.9417381466451158	Not Sig	LCP2
205270_s_at	0.2121788627238583	0.112329216269102	0.8655456223013949	Not Sig	LCP2
205273_s_at	0.1704412136032109	0.773224677402417	0.9990466365428996	Not Sig	PITRM1
205277_at	0.0629629106396834	0.5512946543549402	0.9990466365428996	Not Sig	PRDM2
205279_s_at	0.0339832038713048	0.772521716354559	0.9990466365428996	Not Sig	GLRB
205281_s_at	-0.0928630955124862	0.6498497706216992	0.9990466365428996	Not Sig	PIGA
205282_at	-0.1532636199982757	0.1764321218525048	0.9562267131896632	Not Sig	LRP8
205283_at	0.5446235990387844	0.0076667624556647	0.3216152652726535	Up	FKTN
205286_at	0.1379402857170841	0.665301761401761	0.9990466365428996	Not Sig	TFAP2C
205287_s_at	0.0680258861400799	0.7969170861920386	0.9990466365428996	Not Sig	TFAP2C
205288_at	-0.1679037746376694	0.596571179098083	0.9990466365428996	Not Sig	CDC14A
205289_at	-1.1356768084292392	0.0006383241081642	0.0762707824568166	Down	BMP2
205290_s_at	-1.71054397044625	0.0170363785678249	0.4566249475673823	Down	BMP2
205291_at	0.0646598226654093	0.4120882181430546	0.9990466365428996	Not Sig	IL2RB
205292_s_at	-0.1065426534635491	0.5308183847052834	0.9990466365428996	Not Sig	HNRNPA2B1
205294_at	0.1985374948063976	0.4763430371221911	0.9990466365428996	Not Sig	BAIAP2
205295_at	0.0304830559563269	0.7807450657205505	0.9990466365428996	Not Sig	CKMT2
205296_at	-0.0920234103018904	0.7023693405988004	0.9990466365428996	Not Sig	RBL1
205298_s_at	0.1107139713185318	0.1071388134482804	0.8554649670290437	Not Sig	BTN2A2
205300_s_at	-0.0750269908647025	0.6967693627217251	0.9990466365428996	Not Sig	SNRNP35
205305_at	-0.0190365267724423	0.8402966182355179	0.9990466365428996	Not Sig	FGL1
205308_at	0.045056612887496	0.8289491755038577	0.9990466365428996	Not Sig	ZC2HC1A
205310_at	-0.0110299285612374	0.9475269753810348	0.9990466365428996	Not Sig	FBXO46
205315_s_at	0.2474640015269615	0.6037997783839714	0.9990466365428996	Not Sig	SNTB2
205317_s_at	-0.1021960829745416	0.4666899338911939	0.9990466365428996	Not Sig	SLC15A2
205321_at	-0.6156209628571174	0.510660315708845	0.9990466365428996	Not Sig	EIF2S3
205322_s_at	0.0447174722194461	0.8500873480473033	0.9990466365428996	Not Sig	MTF1
205323_s_at	0.0775084118738336	0.6475314837159656	0.9990466365428996	Not Sig	MTF1
205324_s_at	0.1492156228018331	0.5924144031332351	0.9990466365428996	Not Sig	FTSJ1
205325_at	-0.0986150227776816	0.2673730367621106	0.9990466365428996	Not Sig	PHYHIP
205327_s_at	0.0961719363597266	0.4744792960046685	0.9990466365428996	Not Sig	ACVR2A
205328_at	0.2688885951308855	0.4242273022463001	0.9990466365428996	Not Sig	CLDN10
205329_s_at	0.241377578341245	0.5426983902933119	0.9990466365428996	Not Sig	SNX4
205330_at	0.5067829820617877	0.0514338446870016	0.6936515868389413	Not Sig	MN1
205333_s_at	-0.1419162869474179	0.2570199917948919	0.9990466365428996	Not Sig	RCE1
205335_s_at	0.0148673019064826	0.9497095270489369	0.9990466365428996	Not Sig	SRP19
205337_at	1.868275633810104	0.0017497255682304	0.1415838062647211	Up	DCT
205338_s_at	1.533674852574796	0.0427278300637951	0.6597527866734548	Up	DCT
205339_at	0.0273807885977293	0.8332357385701381	0.9990466365428996	Not Sig	STIL
205340_at	0.283822067386426	0.0625057530228464	0.7189920875875971	Not Sig	ZBTB24
205347_s_at	-0.2365802678943414	0.1592726925080357	0.944695212339324	Not Sig	TMSB15A
205348_s_at	-0.4135879673013001	0.0563568425323632	0.7072680905438123	Not Sig	DYNC1I1
205349_at	-0.0950726445854668	0.5235742139944045	0.9990466365428996	Not Sig	GNA15
205350_at	0.3986078467922636	0.2005769402013456	0.97755824867713	Not Sig	CRABP1
205351_at	0.0184769346545694	0.9494087821831622	0.9990466365428996	Not Sig	GGCX
205352_at	-0.174010762526521	0.5482723812811355	0.9990466365428996	Not Sig	SERPINI1
205353_s_at	0.4344296748634964	0.0162022090050735	0.4480972953364436	Up	PEBP1
205354_at	-0.1093639478937165	0.7511052400299504	0.9990466365428996	Not Sig	GAMT
205355_at	0.254435396365019	0.0743927846852198	0.7657904607089663	Not Sig	ACADSB
205356_at	0.5002159349965334	0.1931574733308821	0.96816306960195	Not Sig	USP13
205357_s_at	0.2784780332476249	0.2779755997025431	0.9990466365428996	Not Sig	AGTR1
205359_at	0.1120838292826431	0.5539493183760867	0.9990466365428996	Not Sig	AKAP6
205361_s_at	-0.2566740807884926	0.267407889206758	0.9990466365428996	Not Sig	PFDN4
205362_s_at	-0.262555353683088	0.4029842508306615	0.9990466365428996	Not Sig	PFDN4
205363_at	-0.189151009548727	0.4580248579437725	0.9990466365428996	Not Sig	BBOX1
205367_at	-0.0154620619538254	0.96503040149582	0.9990466365428996	Not Sig	SH2B2
205369_x_at	-0.0419680229354799	0.8678522607157438	0.9990466365428996	Not Sig	DBT
205370_x_at	0.1657070650706611	0.4331680399000385	0.9990466365428996	Not Sig	DBT
205371_s_at	0.0126988884900871	0.94532993604006	0.9990466365428996	Not Sig	DBT
205372_at	-0.3700071172365895	0.0315273286456564	0.5824916083910716	Down	PLAG1
205374_at	-1.484591132005776	1.2793694767281112e-05	0.0074348812545313	Down	SLN
205375_at	-0.0986538323038046	0.395305789180192	0.9990466365428996	Not Sig	MDFI
205376_at	-0.0239796405192249	0.8921685893800374	0.9990466365428996	Not Sig	INPP4B
205379_at	0.0297869082028263	0.9097546777761462	0.9990466365428996	Not Sig	CBR3
205380_at	0.4135327321492976	0.6467358763248668	0.9990466365428996	Not Sig	PDZK1
205381_at	0.2686549427791211	0.2070762853394041	0.98228221726581	Not Sig	LRRC17
205382_s_at	0.3872764822665928	0.0618846654155129	0.7189920875875971	Not Sig	CFD
205383_s_at	0.2689984281815611	0.046820883625389	0.6791674124777604	Not Sig	ZBTB20
205384_at	0.0614645779618694	0.8569742392922483	0.9990466365428996	Not Sig	FXYD1
205392_s_at	0.1335117725062433	0.5560465376524076	0.9990466365428996	Not Sig	CCL14
205393_s_at	-0.1968786535084898	0.3617456407566455	0.9990466365428996	Not Sig	CHEK1
205394_at	-0.0528368732502735	0.6344887612071263	0.9990466365428996	Not Sig	CHEK1
205396_at	-0.0699453547266246	0.6585726471977962	0.9990466365428996	Not Sig	SMAD3
205399_at	0.3818488034996568	0.1770399618231031	0.9577515340088342	Not Sig	DCLK1
205401_at	-0.1861390787403944	0.5198998968098458	0.9990466365428996	Not Sig	AGPS
205403_at	0.680795213841737	0.0862765811043596	0.805155085129302	Not Sig	IL1R2
205404_at	0.2930937358509577	0.4804380602824615	0.9990466365428996	Not Sig	HSD11B1
205405_at	-0.3455114941535093	0.0304914293847017	0.5732837127697228	Down	SEMA5A
205406_s_at	-0.1814751849990203	0.4176376841619046	0.9990466365428996	Not Sig	SPA17
205407_at	0.3980068975435271	0.2085094185283383	0.9832665819742298	Not Sig	RECK
205408_at	0.147062710310351	0.5623551173787441	0.9990466365428996	Not Sig	MLLT10
205409_at	-0.3343451858817046	0.0705444411987727	0.7580650966210376	Not Sig	FOSL2
205410_s_at	-0.0730580191813654	0.6122994244277636	0.9990466365428996	Not Sig	ATP2B4
205411_at	-0.0184958759868365	0.759486130911124	0.9990466365428996	Not Sig	STK4
205412_at	0.3507902111752283	0.207512999347959	0.9830904268004568	Not Sig	ACAT1
205415_s_at	-0.1698745160241683	0.4285230462946847	0.9990466365428996	Not Sig	ATXN3
205416_s_at	-0.1389017478710679	0.0466433127254485	0.6791674124777604	Not Sig	ATXN3
205417_s_at	-0.1285061684524926	0.1528212734445495	0.9280741040840816	Not Sig	DAG1
205419_at	0.1146475445084842	0.4901633451113164	0.9990466365428996	Not Sig	GPR183
205420_at	0.3372485645380951	0.2977512153056929	0.9990466365428996	Not Sig	PEX7
205421_at	-0.0980559395893196	0.4459822482006938	0.9990466365428996	Not Sig	SLC22A3
205422_s_at	0.0062572676264647	0.9647960564168048	0.9990466365428996	Not Sig	ITGBL1
205423_at	-0.14264107437464	0.1060576259247528	0.8522606834996637	Not Sig	AP1B1
205425_at	-0.0614496831059883	0.6568594300769613	0.9990466365428996	Not Sig	HIP1
205428_s_at	-0.3851266832216078	0.0776131876808923	0.7758284632527042	Not Sig	CALB2
205431_s_at	-0.1040827248204161	0.184848611050502	0.9615628826673362	Not Sig	BMP5
205433_at	1.0934487403045456	0.0203697437699057	0.494510613549535	Up	BCHE
205434_s_at	0.1245437299914185	0.1312333750481025	0.9069290270216164	Not Sig	AAK1
205436_s_at	-0.2439836569765292	0.3161759423926945	0.9990466365428996	Not Sig	H2AFX
205437_at	0.2873516383139112	0.1511017358298955	0.9264197514157416	Not Sig	ZNF211
205439_at	0.2347025663734072	0.7209100405105214	0.9990466365428996	Not Sig	GSTT2
205440_s_at	-0.0082958668916433	0.98270754392406	0.999511572300808	Not Sig	NPY1R
205441_at	0.0820306637586436	0.1629315281341748	0.9459943629407018	Not Sig	OCEL1
205442_at	0.4445805679441559	0.2277942248526964	0.9943294492092184	Not Sig	LOC101928198
205443_at	0.0063309494659797	0.8979023640312769	0.9990466365428996	Not Sig	SNAPC1
205444_at	-0.0226119177248116	0.611678989160453	0.9990466365428996	Not Sig	ATP2A1
205446_s_at	-0.002240882291236	0.9832825668680986	0.999511572300808	Not Sig	ATF2
205448_s_at	-0.0237050022520284	0.8653652405848693	0.9990466365428996	Not Sig	MAP3K12
205449_at	0.0048158358666192	0.9764883675547228	0.9990466365428996	Not Sig	SAC3D1
205452_at	0.3524871365606605	0.078178391508893	0.7784351522127703	Not Sig	PIGB
205455_at	0.2130568950927305	0.0184513953848322	0.4708604590720153	Not Sig	MST1R
205457_at	-0.0934500011073717	0.7972443592203893	0.9990466365428996	Not Sig	C6orf106
205458_at	-0.0152837128616063	0.9356016815556066	0.9990466365428996	Not Sig	MC1R
205462_s_at	-0.1900042433714275	0.472764648712549	0.9990466365428996	Not Sig	HPCAL1
205463_s_at	0.0581943278721794	0.8158670178531048	0.9990466365428996	Not Sig	PDGFA
205464_at	-0.4719979760218917	0.0536955672199695	0.704334863762857	Not Sig	SCNN1B
205469_s_at	-0.1881827542859202	0.2775977622906959	0.9990466365428996	Not Sig	IRF5
205470_s_at	0.3957319343585546	0.1657738188541178	0.9462803912397866	Not Sig	KLK11
205471_s_at	-0.9891338401271312	0.007500432448501	0.3198264543526684	Down	DACH1
205472_s_at	-0.9638204376980576	0.0007696979178949	0.08269401580073	Down	DACH1
205473_at	0.1249999179433545	0.6011296072755261	0.9990466365428996	Not Sig	ATP6V1B1
205474_at	0.3744688454073834	0.02949665321766	0.567943842451482	Up	CRLF3
205475_at	-0.4201908951407	0.0249389864989608	0.5261467696191657	Down	SCRG1
205478_at	-0.4189457283048385	0.0315278993356763	0.5824916083910716	Down	PPP1R1A
205479_s_at	0.7352324832830694	0.0118104998568358	0.3846530974877509	Up	PLAU
205480_s_at	0.0207243881370562	0.8921717071966472	0.9990466365428996	Not Sig	UGP2
205481_at	0.0465801145317219	0.7648153289682749	0.9990466365428996	Not Sig	ADORA1
205482_x_at	0.1114210771176544	0.6529636462245739	0.9990466365428996	Not Sig	SNX15
205483_s_at	0.4169123896825324	0.4350685366365593	0.9990466365428996	Not Sig	ISG15
205485_at	-0.0217919942111319	0.7939539268661471	0.9990466365428996	Not Sig	RYR1
205486_at	-0.0241231154028547	0.7954706290069482	0.9990466365428996	Not Sig	TESK2
205489_at	0.3250682867304757	0.0501183818110604	0.6889930230692558	Not Sig	CRYM
205490_x_at	0.1407121297678042	0.5521021279419256	0.9990466365428996	Not Sig	GJB3
205497_at	-0.1079070090795197	0.2934495562755475	0.9990466365428996	Not Sig	ZNF175
205498_at	0.0494223583025315	0.87993654674165	0.9990466365428996	Not Sig	GHR
205499_at	-0.0185037342964879	0.9130013442515876	0.9990466365428996	Not Sig	SRPX2
205500_at	-0.0193104175710896	0.8374696982470512	0.9990466365428996	Not Sig	C5
205501_at	-0.0920865783184474	0.5840586179127789	0.9990466365428996	Not Sig	PDE10A
205503_at	-0.4820199104978604	0.2019930003760378	0.97755824867713	Not Sig	PTPN14
205510_s_at	-0.1750255958273996	0.3661890409469933	0.9990466365428996	Not Sig	FLJ10038
205511_at	-0.0555040751534656	0.5436966980576146	0.9990466365428996	Not Sig	FLJ10038
205512_s_at	0.33740490911046	0.4323591089507858	0.9990466365428996	Not Sig	AIFM1
205513_at	0.0772678329263056	0.8698487465509972	0.9990466365428996	Not Sig	TCN1
205514_at	-0.0392284514366174	0.856215575329634	0.9990466365428996	Not Sig	ZNF415
205515_at	-0.1682340117837206	0.286341211359738	0.9990466365428996	Not Sig	PRSS12
205516_x_at	0.1780003585926026	0.4974886070863076	0.9990466365428996	Not Sig	CIZ1
205518_s_at	0.2494311279361567	0.3836827288549878	0.9990466365428996	Not Sig	CMAHP
205525_at	-0.1031026019201051	0.2847334296603744	0.9990466365428996	Not Sig	CALD1
205526_s_at	-0.0538994812939366	0.7101404027021989	0.9990466365428996	Not Sig	KATNA1
205527_s_at	0.2463767318846672	0.0088559225246379	0.3441427643692906	Not Sig	GEMIN4
205528_s_at	0.2139330612117147	0.2924015696489883	0.9990466365428996	Not Sig	RUNX1T1
205529_s_at	0.6062856719134171	0.0152966476184316	0.4355626721640279	Up	RUNX1T1
205530_at	0.3671128614935526	0.3853950329716857	0.9990466365428996	Not Sig	ETFDH
205534_at	-0.932572632509264	0.0012060899823216	0.1078311917760968	Down	PCDH7
205538_at	-0.0563257207310563	0.3203465060999654	0.9990466365428996	Not Sig	CORO2A
205539_at	-0.1316499694190893	0.3208069108575345	0.9990466365428996	Not Sig	AVIL
205541_s_at	0.2901021466227211	0.5772486950229436	0.9990466365428996	Not Sig	GSPT2
205542_at	0.1105630643267119	0.7312379393822479	0.9990466365428996	Not Sig	STEAP1
205543_at	-0.6281804849153341	0.279781018211455	0.9990466365428996	Not Sig	HSPA4L
205545_x_at	-0.0390776471506519	0.8679013759292882	0.9990466365428996	Not Sig	DNAJC8
205546_s_at	0.1396975121037318	0.261779588393726	0.9990466365428996	Not Sig	TYK2
205547_s_at	0.1542508935439084	0.414416226536075	0.9990466365428996	Not Sig	TAGLN
205548_s_at	-0.5455503407568818	0.0116083118371444	0.3825058423656991	Down	BTG3
205549_at	0.7280578017504311	0.0160595268532991	0.4480972953364436	Up	PCP4
205550_s_at	0.2481886720314827	0.4717198354105069	0.9990466365428996	Not Sig	BRE
205552_s_at	0.541789066127329	0.3289517284338973	0.9990466365428996	Not Sig	OAS1
205554_s_at	0.4581490057995725	0.0965717632109733	0.8310375177756879	Not Sig	DNASE1L3
205555_s_at	-1.152389906184491	0.0027103367920726	0.1842756774560715	Down	MSX2
205556_at	-0.0856919070362849	0.7552345799847802	0.9990466365428996	Not Sig	MSX2
205559_s_at	-0.0610804309908048	0.4858528219617588	0.9990466365428996	Not Sig	PCSK5
205562_at	-0.1632945515991313	0.1218807141062198	0.8844312901688223	Not Sig	RPP38
205565_s_at	0.1022740664760251	0.4848660210733176	0.9990466365428996	Not Sig	FXN
205566_at	-0.0656046629835911	0.6291711400099583	0.9990466365428996	Not Sig	ABHD2
205567_at	-0.0073553177224332	0.8815221540514576	0.9990466365428996	Not Sig	CHST1
205568_at	0.045399910900878	0.8388278297703303	0.9990466365428996	Not Sig	AQP9
205569_at	0.121102874788237	0.7576818294419185	0.9990466365428996	Not Sig	LAMP3
205571_at	0.0058346457933815	0.9711453011113704	0.9990466365428996	Not Sig	LIPT1
205573_s_at	0.1150537599520173	0.601721745044332	0.9990466365428996	Not Sig	SNX7
205575_at	-0.3834175120570107	0.2721315577103382	0.9990466365428996	Not Sig	C1QL1
205579_at	0.4249217829872411	0.0879333420851351	0.8104173703683908	Not Sig	HRH1
205583_s_at	0.4476271589372755	0.2684872188162412	0.9990466365428996	Not Sig	ALG13
205586_x_at	0.0104490208381058	0.9438107555510578	0.9990466365428996	Not Sig	VGF
205590_at	0.2253571345540903	0.6288260120555174	0.9990466365428996	Not Sig	RASGRP1
205594_at	0.6962818745576227	0.0930095417176398	0.8224833633540674	Not Sig	ZNF652
205595_at	-0.7503968533280219	0.0057355297690301	0.270104192623383	Down	DSG3
205596_s_at	-0.0478367426158836	0.8275741066830191	0.9990466365428996	Not Sig	SMURF2
205600_x_at	0.0923597158492981	0.4433640691627495	0.9990466365428996	Not Sig	HOXB5
205601_s_at	-0.1911303871224206	0.4409891918235417	0.9990466365428996	Not Sig	HOXB5
205603_s_at	-0.3546508354142261	0.0797221140131198	0.7836281554808712	Not Sig	DIAPH2
205607_s_at	0.2102908782128763	0.2697337815462772	0.9990466365428996	Not Sig	SCYL3
205608_s_at	-0.0046915430269245	0.9678278451801676	0.9990466365428996	Not Sig	ANGPT1
205609_at	0.0909499558325919	0.3259308752100662	0.9990466365428996	Not Sig	ANGPT1
205612_at	-0.0903212130074608	0.3087967209034676	0.9990466365428996	Not Sig	MMRN1
205617_at	0.1878796507719524	0.5416142873697961	0.9990466365428996	Not Sig	PRRG2
205618_at	-0.1931573617586908	0.185595817933674	0.9620425682845388	Not Sig	PRRG1
205619_s_at	0.068495214857295	0.7288081151084584	0.9990466365428996	Not Sig	MEOX1
205620_at	0.200945370391893	0.0336032680244913	0.5996227504321973	Not Sig	F10
205621_at	0.044382720473588	0.5076850425344862	0.9990466365428996	Not Sig	ALKBH1
205623_at	0.6780213814984588	0.0478363386380814	0.6825754346962843	Up	ALDH3A1
205624_at	0.6913792202769979	0.0325439049426112	0.5944283000870209	Up	CPA3
205627_at	0.3945706949367054	0.5495138466923355	0.9990466365428996	Not Sig	CDA
205628_at	-0.0183627026474813	0.9360026792624851	0.9990466365428996	Not Sig	PRIM2
205631_at	-0.1200474540019183	0.4221313252283462	0.9990466365428996	Not Sig	KIAA0586
205632_s_at	0.0265038228644529	0.8495133695738215	0.9990466365428996	Not Sig	PIP5K1B
205633_s_at	0.2751493880158628	0.5971397141141732	0.9990466365428996	Not Sig	ALAS1
205636_at	-0.3913531164311696	0.2853632162206349	0.9990466365428996	Not Sig	SH3GL3
205644_s_at	0.1169864922572365	0.3669282595359858	0.9990466365428996	Not Sig	SNRPG
205651_x_at	0.1520598865962803	0.4880135652497278	0.9990466365428996	Not Sig	RAPGEF4
205652_s_at	0.0011937937773378	0.9914824650257508	0.9995477718534194	Not Sig	TTLL1
205656_at	0.0739082714174288	0.3521793058376034	0.9990466365428996	Not Sig	PCDH17
205659_at	-0.0760885318453885	0.765197375252244	0.9990466365428996	Not Sig	HDAC9
205661_s_at	-0.03082164911907	0.949464443002935	0.9990466365428996	Not Sig	FLAD1
205664_at	0.1070429870653626	0.4743947549525923	0.9990466365428996	Not Sig	KIN
205666_at	-0.1514938515472392	0.7686423833864638	0.9990466365428996	Not Sig	FMO1
205667_at	0.1927726077205926	0.48058022458654	0.9990466365428996	Not Sig	WRN
205668_at	0.802642818286496	0.010881867833803	0.378420278454321	Up	LY75
205669_at	-0.0910999932194669	0.3954401746784287	0.9990466365428996	Not Sig	NCAM2
205672_at	0.2872984580770996	0.1020187297932638	0.8458556811977158	Not Sig	XPA
205673_s_at	-0.094186394929681	0.6278757709476565	0.9990466365428996	Not Sig	ASB9
205674_x_at	-0.0805125123250434	0.6031952637929673	0.9990466365428996	Not Sig	FXYD2
205676_at	-0.480909106167096	0.0179378303233276	0.4623692755720636	Down	CYP27B1
205677_s_at	0.1932380992045637	0.1030992394653784	0.8476680235143818	Not Sig	DLEU1
205682_x_at	-0.0997102769604456	0.5900236619708157	0.9990466365428996	Not Sig	APOM
205683_x_at	0.5406097845741975	0.3693979615585029	0.9990466365428996	Not Sig	TPSAB1
205684_s_at	0.236479867583319	0.0178418707095066	0.4623692755720636	Not Sig	DENND4C
205687_at	-0.2521115103155265	0.0554612544220147	0.7069512839336574	Not Sig	UBFD1
205690_s_at	-0.1090669556525938	0.4209903974337007	0.9990466365428996	Not Sig	BUD31
205694_at	1.0637875448715324	0.0067945576923479	0.3040481966442021	Up	TYRP1
205696_s_at	0.2541639635794843	0.0336320713274562	0.5996227504321973	Not Sig	GFRA1
205698_s_at	0.2692126499448766	0.1859847986255747	0.9620425682845388	Not Sig	MAP2K6
205701_at	-0.1866789842114746	0.1198204217916681	0.8789285754422425	Not Sig	IPO8
205704_s_at	0.3156235535326113	0.2589789423660558	0.9990466365428996	Not Sig	ATP6V0A2
205707_at	0.3998182225508673	0.1919338598266059	0.9663561501813944	Not Sig	IL17RA
205709_s_at	-0.2737617510594941	0.3910171470658035	0.9990466365428996	Not Sig	CDS1
205711_x_at	0.1421394567955243	0.317067585223522	0.9990466365428996	Not Sig	ATP5C1
205713_s_at	-3.912784612015307	2.182009311651453e-06	0.0027896989049463	Down	COMP
205716_at	0.0355993156134388	0.7855005291587536	0.9990466365428996	Not Sig	SLC25A40
205717_x_at	0.051299998429366	0.6884509731350492	0.9990466365428996	Not Sig	PCDHGA1
205719_s_at	-0.0706085749948388	0.8029270879967155	0.9990466365428996	Not Sig	LOC101929036
205724_at	-1.0543172339916067	0.0314708004142104	0.5824916083910716	Down	PKP1
205726_at	-0.1259768403282661	0.4488870324906066	0.9990466365428996	Not Sig	DIAPH2
205729_at	0.2148206607362932	0.3491581611240208	0.9990466365428996	Not Sig	OSMR
205732_s_at	-0.282337656646566	0.2195114561375441	0.989022481254466	Not Sig	NCOA2
205739_x_at	-0.0365535947124362	0.8975892552729442	0.9990466365428996	Not Sig	ZNF107
205740_s_at	-0.0811191227357213	0.6506662344204163	0.9990466365428996	Not Sig	RBM42
205741_s_at	-0.0306861854880673	0.6027878986240354	0.9990466365428996	Not Sig	DTNA
205745_x_at	-0.1098502267220702	0.5200820457081368	0.9990466365428996	Not Sig	ADAM17
205746_s_at	-0.0947745318297155	0.3873203929298066	0.9990466365428996	Not Sig	ADAM17
205748_s_at	-0.1534361427317883	0.7234325341721521	0.9990466365428996	Not Sig	RNF126
205750_at	0.0077892608741256	0.9521531500721218	0.9990466365428996	Not Sig	BPHL
205752_s_at	-0.002279325937069	0.9680438887798064	0.9990466365428996	Not Sig	GSTM5
205756_s_at	0.5259215079152835	0.0850546701944606	0.8031196147977693	Not Sig	F8
205759_s_at	0.1508783722736622	0.4123514933885087	0.9990466365428996	Not Sig	SULT2B1
