ID_REF	GSM1627296	GSM1627297	GSM1627298	GSM1627299	GSM1627300	GSM1627301
ILMN_3247286	5.529557232	5.528708075	5.744439345	5.530823066	5.64558372	5.87054819
ILMN_3247291	5.698590331	5.710401488	5.606377989	5.742442722	5.474222965	5.370185028
ILMN_3247297	5.903910347	5.55175393	5.927722059	5.757819983	5.620670751	5.964416592
ILMN_3247303	5.585561966	5.66430725	5.440242454	5.559405999	5.648080599	5.485511421
ILMN_3247306	5.906520046	5.820600986	5.639062829	5.600439921	5.59777277	5.51399708
ILMN_3247311	6.166921725	6.104448423	6.230910924	6.178258458	6.009873994	5.995016437
ILMN_3247316	5.744204635	5.729359646	6.060311919	5.73479125	5.703532805	5.712018212
ILMN_3247320	6.105331559	5.995072153	6.048019526	5.910443104	6.03728618	6.000189443
ILMN_3247325	6.326057148	6.081683002	6.486107833	6.143561839	6.16865324	6.250362098
ILMN_3247329	5.618014044	5.600439921	5.764010488	5.537190903	5.717615247	5.775460852
ILMN_3247334	6.272493011	6.163458273	6.013400303	6.114770928	6.069306903	6.037891796
ILMN_3247341	5.368720292	5.184510498	5.450146265	5.399119515	5.519312631	5.35919579
ILMN_3247350	5.733057605	5.833949619	5.612438323	5.988286521	5.637217426	5.744204635
ILMN_3247367	5.675006051	5.454193896	5.741739826	5.768279611	5.712018212	5.4822806
ILMN_3247370	5.458197997	5.407330302	5.293660836	5.546165993	5.380875241	5.141218638
ILMN_3247375	5.621079271	5.50338031	5.460752547	5.700110347	5.525572744	5.595732343
ILMN_3247380	5.258052515	5.779403032	5.711893184	5.61921498	5.829136359	5.575693461
ILMN_3247390	5.90913148	5.846516537	5.804553731	5.725048886	6.001709318	5.888968246
ILMN_3247395	5.505384978	5.91836017	5.509013421	5.710015098	5.566632239	5.49411745
ILMN_3247400	5.62400636	6.018255268	5.76129348	5.946933243	5.7992657	5.998331473
ILMN_3247405	5.516301876	5.804669694	5.522325943	5.511884167	5.537033832	5.627961675
ILMN_3247410	5.752110298	5.738212427	5.956229995	5.898644308	5.836482203	5.656409709
ILMN_3247424	5.791714706	5.66430725	5.351197926	5.957604027	5.522590789	5.799382075
ILMN_3247434	5.63629317	5.682276167	5.479891135	5.844696905	5.851052309	5.828675092
ILMN_3247438	5.741382233	5.866273772	5.930095458	5.934806762	5.794198112	6.008329912
ILMN_3247444	5.724193864	5.83901033	6.002945474	5.685063293	5.530950277	5.733057605
ILMN_3247448	5.870987467	5.732128369	5.7992657	5.885438148	5.885968267	5.794679627
ILMN_3247452	12.46910598	12.38186691	12.51793714	12.60141266	12.65143239	12.49331608
ILMN_3247458	5.859987541	5.656409709	5.807016553	5.555802798	5.759251526	5.698218453
ILMN_3247462	10.48828794	10.61033224	10.8074226	10.4089701	10.48118398	10.63757904
ILMN_3247477	5.62400636	5.815608084	5.727890213	5.486107185	5.33616311	5.615102595
ILMN_3247482	5.958334292	5.804669694	5.809777162	5.567856057	6.142803965	5.796913729
ILMN_3247492	5.559405999	5.66430725	5.717615247	5.747008534	5.906520046	5.897091646
ILMN_3247494	5.588953768	5.888968246	5.483505895	5.657833831	5.706407128	5.485511421
ILMN_3247499	5.958334292	5.876655105	5.86133394	5.846516537	5.878665662	5.560107174
ILMN_3247504	6.4668979	6.05276094	6.322788335	5.792927864	5.883602517	5.840812166
ILMN_3247506	5.978793837	5.786861802	6.084710237	5.797517821	5.997120371	6.153674032
ILMN_3247514	5.844240853	5.500497343	5.509013421	5.73479125	5.891058642	5.4822806
ILMN_3247520	5.811666654	5.715371849	5.807016553	5.63602523	5.83901033	5.764064284
ILMN_3247525	5.559405999	5.626529401	5.796206628	5.946933243	5.700992324	5.753085014
ILMN_3247529	5.437387402	5.578441785	5.382302593	5.589493312	5.358555408	5.280780132
ILMN_3247533	6.314330237	6.380116269	6.338188453	6.329605271	6.440667298	6.355108003
ILMN_3247538	6.264663096	5.925563636	5.9736117	5.96209898	6.065193623	6.024396566
ILMN_3247543	6.281896871	5.726539896	5.841614438	5.61921498	5.695570411	5.723999566
ILMN_3247548	5.50236166	5.853889378	5.782021324	5.81639926	5.791957206	5.932868631
ILMN_3247552	6.302148648	6.1085508	5.9736117	6.365411398	6.195724963	6.515833689
ILMN_3247556	5.62400636	5.662005978	5.714885388	5.979670821	5.703532805	5.620932401
ILMN_3247560	6.037488549	5.997928586	6.095373028	6.167921315	5.722080152	6.181394158
ILMN_3247569	5.863009595	6.079413684	5.932345859	5.824059775	6.024593179	5.943653091
ILMN_3247573	5.492087534	5.324887966	5.58571394	5.537190903	5.516301876	5.638538657
ILMN_3247578	11.77871118	11.8029108	11.65836464	11.37060823	11.34490282	11.43381869
ILMN_3247582	5.401163003	5.589105391	5.673049057	5.657833831	5.429811025	5.618014044
ILMN_3247587	7.819588594	7.767816205	7.73692661	8.362681235	8.430476166	8.326206568
ILMN_3247592	6.564699523	6.56615541	6.476573466	6.61826984	6.398591951	6.696483853
ILMN_3247597	5.876324135	6.028008089	6.018068037	5.712248714	5.714885388	5.801859801
ILMN_3247606	5.63629317	5.641684613	5.782021324	5.62215344	5.895221562	5.528708075
ILMN_3247608	6.766437478	6.61429601	6.932665626	6.461500014	6.525745004	6.737372172
ILMN_3247613	5.953800958	5.729359646	5.678818204	5.712248714	5.988390201	5.680996263
ILMN_3247618	6.035199601	6.106566422	5.986767982	5.916724013	5.614892068	6.199525411
ILMN_3247621	5.401163003	5.542940931	5.669852866	5.778222917	5.57501512	5.755392452
ILMN_3247625	5.505384978	5.609342685	5.467428141	5.266074156	5.600439921	5.522728123
ILMN_3247633	5.752110298	5.583642927	5.612438323	5.570354213	5.509013421	5.54630996
ILMN_3247636	5.654086721	5.758768868	5.801859801	5.692279707	5.235949238	5.638538657
ILMN_3247639	5.546446722	5.732128369	5.656409709	5.62718357	5.706407128	5.537590722
ILMN_3247645	12.2812957	12.10641545	12.03821631	11.94201395	12.01001636	11.87437733
ILMN_3247648	5.733057605	5.482210912	5.554131828	5.474529007	5.676511878	5.867394346
ILMN_3247653	5.985894728	6.24078331	6.143334583	5.990232437	6.185654635	5.881330549
ILMN_3247657	5.85127959	5.898983308	6.194968676	6.014025432	6.018255268	5.95854
ILMN_3247661	5.833497473	6.272909957	5.994149896	5.93981421	5.712018212	6.022796922
ILMN_3247665	5.692943268	5.738212427	5.639062829	5.440565006	5.94714152	6.002496463
ILMN_3247671	5.780837577	5.662005978	5.656409709	5.63602523	5.519312631	5.678447253
ILMN_3247679	5.626788859	5.606250033	5.696705137	5.470828536	5.461041138	5.42143089
ILMN_3247681	6.963552955	6.860979814	6.929880886	6.258643589	6.306757069	6.490755845
ILMN_3247691	5.651085454	5.473631151	5.694119642	5.303804685	5.592230502	5.690714114
ILMN_3247700	5.648080599	5.513139388	5.81554948	5.57611372	5.670598867	5.609480019
ILMN_3247705	5.775218868	5.559844118	5.495567343	5.63602523	5.664953181	5.598588201
ILMN_3247710	5.85127959	5.951598156	5.747380797	5.570354213	5.811409737	5.877345863
ILMN_3247713	5.546446722	5.52530625	5.934599652	5.719966041	5.651085454	6.102464722
ILMN_3247718	5.780837577	5.818162818	5.961996755	5.694946726	5.865040501	5.898875717
ILMN_3247723	7.000972263	7.160297561	7.069631743	6.869303672	6.893816526	7.050477938
ILMN_3247728	8.227482369	8.095666284	7.952084393	8.960447964	8.730349629	8.672446111
ILMN_3247732	6.419079863	6.333914961	6.351974024	6.401531771	6.55379499	6.325406715
ILMN_3247737	5.78901473	5.777129494	5.85649342	6.027212501	5.81639926	6.140181341
ILMN_3247743	5.614965833	5.528708075	5.528553594	5.578831969	5.679336017	5.497608581
ILMN_3247748	5.677815461	5.74080213	5.618689734	5.611485874	5.784266841	5.570354213
ILMN_3247753	5.7494487	5.732128369	5.531525764	5.399119515	5.81399349	5.690714114
ILMN_3247761	6.00793715	5.679336017	5.766713523	5.942043979	5.860431305	5.853444209
ILMN_3247765	5.585561966	5.554267739	5.741739826	5.674079151	5.470828536	5.623348801
ILMN_3247769	5.592363653	5.679336017	5.460752547	5.534073979	5.698357535	5.650844112
ILMN_3247774	5.87398487	5.922982167	5.925462359	5.742442722	5.826712616	5.764064284
ILMN_3247781	8.477275935	8.406660114	8.254780976	8.306882588	8.295043326	8.409829553
ILMN_3247783	5.63629317	5.826371184	5.647843607	5.905634109	5.706407128	5.673171746
ILMN_3247788	5.769366752	5.756114598	5.717615247	5.687589271	5.75658343	5.640496283
ILMN_3247792	5.757698881	5.74080213	5.551187505	5.652111204	5.999582857	5.500638521
ILMN_3247797	5.49513859	5.26529592	5.6276937	5.901176073	5.75658343	5.673171746
ILMN_3247802	8.080132372	8.142629103	7.937285777	8.055144546	8.175308645	7.724031767
ILMN_3247813	5.848899325	5.659145988	5.790271308	5.93981421	5.654086721	5.698218453
ILMN_3247818	5.553297339	5.779403032	5.76129348	5.692279707	5.826712616	5.581135014
ILMN_3247821	8.330498302	8.247194914	8.444081051	8.167859423	8.100230134	7.982001577
ILMN_3247826	6.864046871	6.960688745	7.157427708	6.944808775	6.821202687	7.233439344
ILMN_3247835	7.146136023	7.105082771	7.136783552	6.781535343	6.875055025	6.838212317
ILMN_3247844	6.695167026	6.354054814	6.505897223	6.031024746	6.076366531	6.319599945
ILMN_3247848	10.83280895	10.97594436	10.84776629	9.755090864	9.626739792	9.656149727
ILMN_3247853	5.605981126	5.63281531	5.569946219	5.573381891	5.651085454	5.49411745
ILMN_3247857	5.857029217	6.045346394	5.647843607	5.912506917	5.546032571	5.670740044
ILMN_3247866	5.642470437	5.87398487	5.588953768	5.747008534	5.92266253	5.815029862
ILMN_3247872	5.744204635	5.650316095	5.682014643	5.725048886	5.818962828	5.633114898
ILMN_3247877	5.978793837	5.403783229	5.688106237	5.68220618	5.637217426	5.578441785
ILMN_3247882	9.679466848	9.655495768	9.475716831	9.507173511	9.519455612	9.396777676
ILMN_3247885	5.769366752	5.592492869	5.600439921	5.676776767	5.506131676	5.748481168
ILMN_3247893	5.934373289	6.013816439	5.556911448	5.663534879	5.59777277	5.690714114
ILMN_3247895	7.47668167	7.568121437	7.884888058	7.572715921	7.590636186	7.77544888
ILMN_3247906	9.435298491	9.353747528	9.434441669	9.84045164	9.800544856	9.760283988
ILMN_3247910	5.916080781	5.853889378	5.918024545	5.411020234	5.824059775	5.799382075
ILMN_3247920	5.881330549	5.742875177	5.903395094	5.730113246	5.429811025	5.712018212
ILMN_3247928	6.04910485	5.982667724	5.688106237	5.953389637	5.99043539	5.95854
ILMN_3247939	5.841614438	5.841959084	5.893486637	5.828777797	5.806522677	5.842411795
ILMN_3247945	6.160907054	5.954221416	5.944030164	5.979670821	5.961742058	6.014481852
ILMN_3247952	5.848899325	5.685299205	5.722584278	5.732326275	5.670598867	5.842411795
ILMN_3247956	5.939170346	5.742875177	5.62452694	5.63061499	5.594923858	5.441234783
ILMN_3247957	5.746758575	5.812576727	6.000688932	5.851169098	5.818962828	5.951500933
ILMN_3247960	5.522728123	5.76129348	5.727890213	5.567856057	5.656874325	5.528708075
ILMN_3247965	5.540144382	5.400538023	5.528553594	5.552170907	5.61201269	5.444240129
ILMN_3247975	5.543356325	5.38823057	5.650844112	5.62452694	5.59777277	5.584190613
ILMN_3247979	5.870987467	5.723622305	5.961996755	5.685063293	5.692803593	5.739453431
ILMN_3247983	6.09301262	6.018255268	6.011474778	5.986117228	5.899854077	5.968183793
ILMN_3247988	5.772413551	6.090136084	5.650844112	5.821278122	5.725048886	5.832707635
ILMN_3247993	5.390285428	5.478562221	5.6910789	5.600439921	5.572698974	5.551906257
ILMN_3247998	5.492087534	5.556911448	5.696705137	5.75514544	5.474222965	5.58990293
ILMN_3248008	5.956112578	5.670235666	5.733558734	5.937168528	5.906520046	5.757819983
ILMN_3248013	5.62400636	5.617087744	5.685299205	5.768279611	5.942915808	5.615102595
ILMN_3248018	5.701611636	5.603416867	5.569946219	5.63061499	5.639969976	5.595732343
ILMN_3248023	5.878990061	5.779403032	6.118812295	5.722080152	5.933830932	5.997120371
ILMN_3248026	7.141992731	7.246114746	7.52249798	7.511916111	7.307569949	7.481643268
ILMN_3248032	5.881330549	6.072007196	6.087058721	6.092970394	6.16315335	5.94578211
ILMN_3248035	5.772413551	6.134445127	5.563588166	6.314528275	5.992691638	5.917152222
ILMN_3248038	5.675006051	5.693817135	5.426184332	5.39357982	5.525572744	5.528708075
ILMN_3248049	5.698590331	5.809667041	5.688106237	5.614008418	5.722080152	5.799382075
ILMN_3248051	5.876324135	5.723622305	5.722584278	5.719966041	5.764064284	5.690714114
ILMN_3248057	6.074902886	6.170019061	6.335166094	6.336378166	6.236296334	6.235414153
ILMN_3248060	5.868074768	6.074143705	5.951384144	6.023000075	5.98159237	5.909352771
ILMN_3248063	5.958334292	5.858915843	5.76129348	5.824059775	5.64558372	5.508564485
ILMN_3248069	13.46587695	13.42931987	13.60024283	13.27007497	13.29835987	13.23856251
ILMN_3248076	6.105331559	5.969844165	6.177881088	5.951172094	6.035199601	6.117855475
ILMN_3248078	5.960862854	5.768993363	5.787469609	5.885438148	5.885968267	5.808854362
ILMN_3248085	5.62400636	5.506425419	5.86861452	5.732326275	5.634862754	5.500638521
ILMN_3248086	5.701611636	5.656409709	5.579273063	5.975477036	5.455082088	5.779763659
ILMN_3248091	5.690029309	5.735268474	5.688106237	5.62215344	5.834076584	5.746649552
ILMN_3248094	5.853990188	6.064631332	6.169973742	5.908044081	5.826712616	5.984802341
ILMN_3248104	5.621079271	5.556911448	5.467428141	5.480208453	5.869975146	5.630478513
ILMN_3248109	5.082387922	5.42403484	5.413491778	5.464608924	5.278898195	5.462546939
ILMN_3248113	10.10326521	10.14381849	10.07477446	10.18320737	10.28510827	9.800544856
ILMN_3248117	5.602764768	5.247078153	5.630478513	5.61921498	5.328818323	5.396195419
ILMN_3248122	7.544640666	7.819046366	7.260235675	7.949555977	7.6198418	7.564265101
ILMN_3248127	6.10099432	6.02585578	5.920394895	5.942043979	5.938655409	5.806629393
ILMN_3248132	5.85127959	6.007037549	5.913099499	6.088911653	6.335243095	6.140181341
ILMN_3248146	5.808505195	5.766491362	5.600439921	5.589493312	5.717615247	5.853444209
ILMN_3248152	5.621079271	5.76129348	5.714885388	5.508564485	5.569946219	5.690714114
ILMN_3248157	6.051616018	6.067252805	6.058300557	5.795279366	6.080041456	6.117855475
ILMN_3248164	5.951281116	6.08811535	5.85649342	6.11675996	5.963792136	6.069100122
ILMN_3248171	5.540144382	5.673171746	5.650844112	5.633181745	5.569946219	5.653584341
ILMN_3248176	5.836307346	5.750932098	5.650844112	5.690029309	5.867394346	5.750664705
ILMN_3248180	5.614965833	5.797152757	5.694119642	5.61921498	5.712018212	5.58990293
ILMN_3248190	5.553297339	5.66430725	5.7992657	5.534073979	5.58076575	5.43040143
ILMN_3248193	5.692943268	5.74567287	5.389635248	5.722080152	5.81639926	5.796913729
ILMN_3248202	5.654086721	5.513139388	5.582414245	5.719966041	5.57501512	5.804302512
ILMN_3248207	5.686975707	5.702060564	5.615613948	5.75514544	5.603545072	5.905484046
ILMN_3248208	6.199391684	6.307779209	6.319520649	6.069208068	6.069306903	6.584505467
ILMN_3248213	6.088911653	6.106566422	5.900727124	6.088911653	5.845384581	5.812741234
ILMN_3248218	7.798610455	7.955737886	7.520060455	7.111361029	7.123406732	6.934954277
ILMN_3248223	6.305990922	6.218095091	6.208416083	6.041583231	6.04106121	5.97559259
ILMN_3248228	5.948945777	5.758768868	5.885864588	5.757819983	5.743730531	5.897091646
ILMN_3248232	5.629838413	5.444240129	5.609480019	5.552170907	5.560555967	5.525572744
ILMN_3248237	6.163010916	6.172192314	6.185362102	6.170019061	6.436716664	6.335243095
ILMN_3248247	6.748566748	6.663976072	6.563579705	6.409899338	6.475532711	6.130531404
ILMN_3248250	5.786520782	5.797152757	5.699541985	5.765889589	5.938655409	5.879344899
ILMN_3248256	5.881330549	5.76129348	5.871302244	5.891606884	5.936197822	5.61201269
ILMN_3248260	5.980969656	5.86861452	5.87398487	5.799563295	5.855475561	5.842411795
ILMN_3248263	9.441647885	9.375295635	9.349772202	9.431818122	9.255908895	9.326652521
ILMN_3248270	5.401163003	5.59802814	5.486268904	5.555802798	5.414725895	5.700232806
ILMN_3248273	5.738802965	5.768993363	5.910654955	5.534073979	5.420631992	5.716860935
ILMN_3248278	5.4187078	5.617087744	5.594784183	5.592154865	5.589368284	5.633114898
ILMN_3248282	5.757698881	5.623348801	5.774509494	5.831319468	5.706407128	5.779763659
ILMN_3248294	5.484366949	5.494847217	5.641942761	5.431362685	5.55175393	5.626005734
ILMN_3248296	5.886298152	5.57501512	6.087058721	5.891606884	5.676511878	5.855475561
ILMN_3248301	7.428723164	7.498111772	7.426403674	7.078864039	7.065433757	7.013822437
ILMN_3248304	5.654086721	5.66430725	5.495567343	5.461178185	5.782021324	5.630478513
ILMN_3248309	5.692943268	5.685299205	5.279486393	5.702739137	5.717615247	5.779763659
ILMN_3248320	5.629838413	5.626529401	5.554131828	5.495845707	5.81399349	5.572975752
ILMN_3248324	5.944393969	5.804669694	5.964416592	5.948945777	5.893486637	5.861449903
ILMN_3248332	5.582541951	5.848899325	5.572698974	5.760479664	5.64558372	5.670740044
ILMN_3248334	6.312000441	6.471143246	6.033906888	5.901176073	6.067400586	5.995016437
ILMN_3248338	5.536889548	5.861449903	5.86133394	6.047713638	5.81639926	5.939595385
ILMN_3248343	8.614291346	8.43332897	8.519791985	8.591608249	8.75793631	8.546222652
ILMN_3248347	5.801964474	5.528708075	5.575974793	5.801859801	5.539702416	5.336485594
ILMN_3248352	5.90913148	5.779403032	5.946627154	5.652111204	5.796666905	5.801859801
ILMN_3248356	5.536889548	5.644698841	5.486268904	5.559405999	5.796666905	5.456883404
ILMN_3248371	5.859987541	5.609342685	5.5251709	5.749685828	5.979262253	5.687714299
ILMN_3248379	8.027169597	7.953928085	8.123358326	7.797420458	7.954053642	7.896732124
ILMN_3248384	5.654086721	5.623348801	5.807016553	5.511884167	5.557758005	5.806629393
ILMN_3248389	5.844240853	5.522027887	5.893486637	5.700110347	5.519312631	5.921158314
ILMN_3248394	5.72147072	5.939654624	6.009576153	5.859987541	6.015936794	5.719349211
ILMN_3248399	5.599138514	5.397898068	5.410580907	5.530823066	5.539702416	5.811293156
ILMN_3248403	8.251976401	8.438295985	8.697609887	9.043697448	9.166935354	9.010123823
ILMN_3248406	5.96358922	5.844696905	5.922982167	6.032904625	5.748481168	6.086500397
ILMN_3248412	5.626788859	5.828777797	5.784752592	5.862451897	5.953909799	5.808854362
ILMN_3248423	5.791714706	5.506425419	5.413491778	5.527692309	5.862846668	5.618014044
ILMN_3248428	5.608657399	5.537590722	5.615613948	5.600439921	5.851052309	5.748481168
ILMN_3248433	6.02671203	5.804669694	5.984802341	5.749685828	5.676511878	5.744204635
ILMN_3248440	5.760597502	6.020679176	5.705529694	5.61921498	5.794198112	5.78832495
ILMN_3248443	10.9281594	10.84463495	11.04817593	10.00337285	10.08976203	9.794073011
ILMN_3248453	5.918667977	5.779403032	5.801859801	5.855823251	5.786993881	5.828675092
ILMN_3248460	5.592363653	5.411020234	5.538432348	5.449571792	5.659603151	5.618014044
ILMN_3248462	5.488303528	5.676381376	5.62452694	5.891606884	5.530950277	5.635880946
ILMN_3248472	5.549665769	5.592492869	5.379154123	5.652111204	5.700992324	5.666123993
ILMN_3248480	5.735501241	5.756114598	5.606377989	5.705130394	5.942915808	5.723999566
ILMN_3248487	5.543356325	5.662005978	5.615613948	5.990232437	5.684921505	5.712018212
ILMN_3248490	5.85127959	5.789600154	5.755871679	5.893819062	5.786993881	5.848899325
ILMN_3248500	5.924009968	5.925563636	5.863698377	6.014025432	5.777015546	5.661073811
ILMN_3248505	5.458197997	5.450299304	5.17789788	5.594923858	5.563588166	5.319004817
ILMN_3248511	9.433063506	9.405908254	9.547876803	8.548051952	8.358957309	8.417286511
ILMN_3248515	5.68404517	5.629709451	5.818162818	5.671933968	5.642849851	5.910967526
ILMN_3248521	6.165107137	6.145738368	6.23262332	6.307779209	6.448005613	6.116328795
ILMN_3248525	5.549665769	5.626529401	5.470397919	5.804302512	5.548822908	5.640496283
ILMN_3248536	5.675006051	5.86861452	5.579273063	5.770775533	5.777015546	5.630478513
ILMN_3248541	5.707019082	5.589105391	5.603285318	5.59777277	5.712018212	5.700232806
ILMN_3248546	5.846516537	5.756114598	5.881330549	5.891606884	5.614892068	5.822207657
ILMN_3248551	5.663405663	5.820600986	6.036112126	5.68220618	5.712018212	5.405975651
ILMN_3248556	5.741382233	5.748364999	5.509013421	5.858088493	6.185654635	5.905484046
ILMN_3248562	5.791714706	5.753212472	5.971458393	5.957604027	5.970057547	5.988390201
ILMN_3248566	5.529557232	5.809667041	5.502494812	5.477893685	5.656874325	5.673171746
ILMN_3248570	5.481143711	5.600439921	5.779403032	5.555802798	5.648080599	5.661073811
ILMN_3248575	5.7992657	6.049995758	5.769491541	5.840115744	5.853338011	5.750664705
ILMN_3248579	5.686975707	5.482210912	5.636158653	5.61921498	5.55175393	5.508564485
ILMN_3248583	6.063724203	6.282322996	6.104355735	6.430904821	6.035199601	5.947312457
ILMN_3248586	5.512321356	5.831319468	5.881330549	5.62718357	5.539702416	5.670740044
ILMN_3248591	8.70392924	8.854130838	8.936941242	8.441401618	8.563766327	8.715671904
ILMN_3248595	6.029121325	5.944293928	5.982421853	5.930509209	5.929545311	5.855475561
ILMN_3248599	5.707019082	5.702060564	5.678818204	5.63602523	5.862846668	5.470828536
ILMN_3248608	5.946627154	5.908044081	5.416381242	5.652111204	5.90204136	5.865491735
ILMN_3248613	5.824645354	5.866273772	5.792927864	5.780717363	5.90204136	5.853444209
ILMN_3248614	6.119001459	6.084055802	6.204172507	5.944492954	6.014025432	5.719349211
ILMN_3248619	5.611881141	5.789600154	5.820600986	5.742442722	5.563588166	5.690714114
ILMN_3248621	5.81639926	5.920615666	5.812576727	5.765889589	5.516301876	5.855475561
ILMN_3248627	5.505384978	5.617087744	5.279486393	5.534073979	5.594923858	5.522728123
ILMN_3248631	5.525997343	5.667419759	5.464319835	5.790673634	5.606515611	5.8573723
ILMN_3248635	6.09301262	6.023109644	5.944030164	6.182094399	6.227453581	6.364190353
ILMN_3248640	5.666384504	5.205339119	5.293660836	5.603285318	5.522590789	5.58990293
ILMN_3248645	5.680801846	5.522027887	5.575974793	5.893819062	5.803960615	5.565495642
ILMN_3248649	5.868074768	5.951598156	5.790271308	5.646858539	5.706407128	6.036162299
ILMN_3248654	5.983338737	5.85649342	5.908044081	5.846516537	5.794198112	5.895114497
ILMN_3248658	5.470828536	5.478562221	5.354982242	5.955615543	5.743730531	5.500638521
ILMN_3248663	5.906520046	5.935431277	5.858741257	5.910443104	5.700992324	6.053323295
ILMN_3248668	5.562610523	5.858915843	5.820600986	5.739453431	5.725048886	5.883429056
ILMN_3248672	5.968501056	5.662005978	5.685299205	5.573381891	5.673551413	5.929495968
ILMN_3248676	6.31665848	6.092686585	6.415069193	6.043462877	6.249821278	6.002496463
ILMN_3248685	5.455530343	5.656409709	5.432396911	5.546165993	5.525572744	5.792432175
ILMN_3248688	5.744204635	5.76129348	5.866149455	5.638785711	5.881330549	5.733057605
ILMN_3248693	5.549665769	5.109623495	5.538432348	5.421918572	5.393405181	5.728248961
ILMN_3248700	5.599138514	5.61201269	5.804553731	5.562751397	5.818962828	5.543493372
ILMN_3248701	5.629838413	5.676381376	5.807016553	5.778222917	5.862846668	6.006260871
ILMN_3248703	6.998933103	6.835622778	6.976289361	5.891606884	5.974997683	6.041583231
ILMN_3248707	6.755667057	6.969716569	6.820093852	6.209838553	6.295311596	6.40004946
ILMN_3248712	5.948945777	5.861449903	5.964416592	6.082351063	6.024593179	5.953507264
ILMN_3248717	5.509013421	5.428020479	5.548407452	5.145543519	5.519312631	4.499505588
ILMN_3248722	5.505384978	5.437387402	5.499187797	5.739453431	5.546032571	5.450745505
ILMN_3248727	5.946627154	5.528708075	5.848662172	5.992499599	5.722080152	5.500638521
ILMN_3248737	6.084758777	6.147878946	6.204172507	5.846516537	5.933830932	6.125485694
ILMN_3248746	5.602764768	5.537590722	5.685299205	5.458843315	5.464456597	5.091536642
ILMN_3248747	5.956112578	6.081683002	5.989337225	6.114770928	6.180230524	6.048498523
ILMN_3248758	5.701611636	5.79474029	5.871302244	6.032904625	5.999582857	5.925140063
ILMN_3248759	5.582541951	5.717993331	5.685299205	5.592154865	5.676511878	5.796913729
ILMN_3248764	6.610894578	6.263887276	6.575702727	6.678798801	6.802277681	6.524917528
ILMN_3248768	5.588953768	5.846516537	5.818162818	5.770775533	5.563588166	5.633114898
ILMN_3248773	8.146572113	8.171889673	8.175308645	7.372328083	7.371581885	7.132672967
ILMN_3248777	5.766598777	5.556911448	5.747380797	5.461178185	5.516301876	5.719349211
ILMN_3248781	9.834150399	9.887701734	9.743115331	8.603733738	8.375510371	8.468956206
ILMN_3248786	6.687303939	6.540493992	6.86952312	7.255428074	7.673659596	7.555527754
ILMN_3248795	5.836307346	5.47569598	5.416381242	5.525013452	5.404398942	5.531369814
ILMN_3248803	6.445718921	6.773684492	6.785500826	6.269426772	6.106460908	6.390432386
ILMN_3248811	5.990232437	5.844696905	5.85649342	6.034750952	5.843107966	5.901276267
ILMN_3248828	5.9736117	6.180146719	6.133328194	6.216697618	6.264663096	6.183188429
ILMN_3248833	11.10417028	11.08438339	10.83644523	10.84463495	10.77299853	10.70918765
ILMN_3248836	5.519726265	5.397898068	5.548407452	5.543068389	5.313988117	5.444240129
ILMN_3248844	6.427092027	6.438734141	6.199210977	6.461500014	6.039135686	6.307779209
ILMN_3248848	6.251115938	6.29090477	6.409705	5.977444158	6.204214788	6.187687554
ILMN_3248857	5.916080781	6.165740692	6.177881088	5.96209898	5.984166997	6.189437453
ILMN_3248865	5.390285428	5.350236611	5.470397919	5.362542582	5.189082434	5.43040143
ILMN_3248874	5.783907639	5.74567287	5.871302244	5.611485874	5.881330549	5.93630183
ILMN_3248877	6.771189635	6.66190927	6.77613683	6.174291011	5.994854696	6.202672968
ILMN_3248882	8.2817625	8.329966732	8.131575034	7.198545803	7.606959761	7.433068524
ILMN_3248890	7.090288455	7.049263187	6.899112757	6.805587205	6.607424414	6.729681917
ILMN_3248891	5.465898449	5.506425419	5.603285318	5.700110347	5.451351088	5.29967078
ILMN_3248896	5.509013421	5.519013892	5.416381242	5.464608924	5.589368284	5.49411745
ILMN_3248904	5.78901473	5.748364999	5.592079228	5.916724013	5.659603151	5.650844112
ILMN_3248906	7.096540845	6.858453528	6.947605317	6.531840656	6.650295803	6.329642981
ILMN_3248910	5.618014044	5.59802814	6.077715762	6.712653214	6.639049953	6.464042318
ILMN_3248915	6.044054905	6.180146719	6.131083201	6.054812441	5.899854077	6.123425637
ILMN_3248923	5.509013421	5.38823057	5.711893184	5.63061499	5.455082088	5.557469336
ILMN_3248928	6.646595768	6.4668979	6.607977992	6.360230651	6.326254764	6.255396934
ILMN_3248932	6.044054905	5.946627154	5.85127959	5.973188051	6.110343572	6.059024535
ILMN_3248935	5.780837577	5.5660583	5.744439345	5.581720376	5.656874325	5.447455305
ILMN_3248941	6.268945149	6.205874336	6.364148127	5.752228775	5.82116496	6.26653416
ILMN_3248945	5.592363653	5.679336017	5.910654955	5.694946726	5.484076184	5.534073979
ILMN_3248948	5.841614438	5.894238663	5.673049057	5.712248714	5.506131676	5.626005734
ILMN_3248957	5.752110298	5.908044081	6.101794899	5.739453431	5.539702416	5.8573723
ILMN_3248961	5.937056717	6.208242124	6.097707496	6.394436695	6.342371953	6.391811487
ILMN_3248966	11.254508	11.34763372	11.39264869	11.66705124	11.63886811	11.8003191
ILMN_3248970	5.891606884	5.833949619	5.920394895	5.739453431	5.836482203	5.915332661
ILMN_3248975	10.05927093	9.916510669	9.871762386	10.08166966	10.0172995	10.05462956
