ID_REF	GSM882149	GSM882150	GSM882151	GSM882152	GSM882153	GSM882154	GSM882155	GSM882156	GSM882157	GSM882158
202122_s_at	8.525362632501102	8.911042372836116	9.130004699179262	9.70141511489897	8.799739454769247	9.249009247722801	8.972997758632863	9.17496025185522	8.5357744394441	8.754973526969637
202123_s_at	5.135698780681461	5.76291685135575	6.805020067020687	6.858827459503037	6.575719392839142	6.92084516367149	6.431390859680258	7.009535850707602	5.883102095680306	4.889437864105294
202124_s_at	4.668817888524888	5.0667962391998165	5.419295938741248	5.571366154213293	5.208201186948203	5.356052018651002	5.309944925115811	5.8352073476101305	5.673393942052901	4.583920258070698
202125_s_at	4.6139179110914705	5.848680146378337	5.975135126364567	6.099392839671473	5.799151044425351	5.92127493264884	6.010908530002695	6.643575053255392	5.759511242800164	6.295907757011033
202126_at	7.205285565971344	7.671869089955563	7.4297301869844965	7.581534133631799	8.024780643782957	8.133870955445307	8.016355912378764	8.007008759900105	8.053548750031997	8.24575652303863
202127_at	5.081992093149946	4.907926559507055	5.31619325195017	5.554516101178553	5.823879054392878	5.175743543587513	6.084644926244347	5.600385819889366	5.345609485054368	6.222212008770261
202128_at	3.245873932770212	3.833020103957451	5.567226172233428	4.840398374079571	5.397196806809051	5.332752323574329	5.675466927221086	5.5268742167764024	4.556670355444337	5.2765563672648454
202129_s_at	6.832101884954725	6.399195639938954	7.157020864597598	7.345195513959192	7.339678917606587	7.420042482831793	7.357114731384419	7.0862986683867	6.529434364886341	6.2683483024182305
202130_at	7.441458663128801	7.935827859168586	8.232354151516121	8.229918086015683	8.454685715495174	8.382277305836826	8.209897121058932	8.273585169477075	8.172228167927	8.212333101541894
202131_s_at	6.155865580888062	6.465914470643891	6.511491917426994	6.630067154546109	7.156102194084026	7.160039607756916	6.633207116023011	6.351015092262312	6.5966128846339265	6.732408957206308
202132_at	7.061571009299924	7.184844604748346	7.092004735185454	6.83590071109404	7.11266875587584	7.207223361552095	7.102302977253498	7.201973129035268	6.3822193668152485	6.874748162250164
202133_at	7.145668693038129	8.193399689020849	7.820679733250607	7.935005769636722	8.488622373209465	8.341004142421237	8.3395549772071	8.420524087671748	8.35131401262644	8.219808392918413
202135_s_at	6.648939073154762	6.536002529404717	6.676026732123621	6.90934349525238	6.607991878167854	6.636379269027825	6.796080815116976	6.572677946481137	6.591707687785433	6.491429523011257
